index  confidence   rules
 4140  0.955        ['15117', '15180', '14970']=>['15155']
 4141  0.955        ['15117', '15180', '14970']=>['15227']
 4142  0.955        ['15227', '15117', '15165']=>['15180']
 4143  0.955        ['15227', '15117', '15165']=>['15155', '14970']
 4144  0.955        ['15227', '15117', '15165']=>['15125', '14867']
 4145  0.955        ['15227', '15117', '15165']=>['14867', '14773']
 4146  0.955        ['15125', '15180', '15165', '15526']=>['14773', '15155']
 4147  0.955        ['15125', '15180', '15165', '15526']=>['14867', '14773']
 4148  0.955        ['14773', '15117', '15165', '15155']=>['15125', '15227', '15526']
 4149  0.955        ['15227', '15117', '15165']=>['15125', '14773', '15155', '15526']
 4150  0.955        ['15227', '14867', '14970', '15125', '15155']=>['15180', '14773']
 4151  0.955        ['14132', '15248', '14922']=>['15200']
 4152  0.955        ['15042', '15180', '15091']=>['14132', '14984']
 4153  0.955        ['15180', '15525', '14922', '15091']=>['14132', '14984']
 4154  0.955        ['15525', '14922', '14984', '15091']=>['14132', '15180']
 4155  0.955        ['15525', '15180', '14984', '15091']=>['14132', '14922']
 4156  0.955        ['14132', '15525', '14922', '14984', '15091']=>['15200']
 4157  0.955        ['14867', '15125', '14773', '15180']=>['14970']
 4158  0.955        ['15125', '14773', '14867', '14970']=>['15180']
 4159  0.955        ['15227', '15125', '15117', '15165']=>['15180']
 4160  0.955        ['15227', '14773', '15117', '15165']=>['15180']
 4161  0.955        ['15227', '15125', '15117', '15165']=>['15155', '14970']
 4162  0.955        ['15227', '14773', '15117', '15165']=>['15155', '14970']
 4163  0.955        ['15227', '14773', '15117', '15165']=>['15125', '14867']
 4164  0.955        ['15227', '15125', '15117', '15165']=>['14867', '14773']
 4165  0.955        ['15180', '15200', '15010']=>['14922']
 4166  0.955        ['15125', '15227', '15165']=>['14867']
 4167  0.955        ['15227', '15165', '15526']=>['15125', '15117', '14773']
 4168  0.955        ['15227', '15125', '15165']=>['15117', '14773', '15526']
 4169  0.955        ['14922', '15272']=>['14132', '15180']
 4170  0.955        ['15525', '15010', '14984', '15200']=>['15180', '14922']
 4171  0.955        ['15125', '15180', '15117', '14773']=>['15155', '14970']
 4172  0.955        ['15227', '15117', '14773', '14970']=>['15125', '15180']
 4173  0.955        ['15227', '15125', '15117', '14970']=>['15180', '14773']
 4174  0.955        ['15125', '15180', '15117', '14773']=>['15227', '14970']
 4175  0.955        ['15117', '15165', '14970']=>['14867']
 4176  0.955        ['15117', '15165', '14970']=>['15125', '15227']
 4177  0.955        ['15117', '15165', '14970']=>['15227', '14773']
 4178  0.955        ['15117', '15180', '15155', '15526']=>['15227', '14970']
 4179  0.955        ['15227', '15125', '15526']=>['14773', '14970']
 4180  0.955        ['15525', '14922', '15200', '15091']=>['15180', '14984']
 4181  0.955        ['14132', '15200', '15091']=>['15180', '14984']
 4182  0.955        ['15125', '14773', '15165', '14970']=>['15180']
 4183  0.955        ['14889', '14867', '15202', '15129']=>['15009']
 4184  0.955        ['15125', '14773', '15165', '14970']=>['15227', '15117']
 4185  0.955        ['15227', '14867', '14970', '15526', '15125']=>['15180']
 4186  0.955        ['15227', '15117', '15180', '15526']=>['14773', '15155', '14970']
 4187  0.955        ['15227', '15117', '15180', '15526']=>['15125', '15155', '14970']
 4188  0.955        ['14773', '14767', '14922']=>['15195']
 4189  0.955        ['15125', '15227', '14970']=>['15180']
 4190  0.955        ['15042', '15525', '14984', '15180', '15200']=>['14132', '14922']
 4191  0.955        ['15227', '14867', '14773', '15526', '14970', '15125']=>['15180']
 4192  0.955        ['15227', '14970', '15526', '15117', '15155']=>['15125', '14773', '15180']
 4193  0.955        ['14773', '15526', '15117', '15180', '15155']=>['15125', '15227', '14970']
 4194  0.955        ['15526', '15125', '15117', '15180', '15155']=>['15227', '14773', '14970']
 4195  0.955        ['15117', '14773', '15155', '15526']=>['14867']
 4196  0.955        ['15125', '14867', '15526', '14970']=>['15180']
 4197  0.955        ['15525', '15180', '15200', '15010']=>['14132', '14922', '14984']
 4198  0.955        ['15125', '15117', '14773', '15155']=>['14867']
 4199  0.955        ['14867', '14773', '15526', '14970', '15125']=>['15180']
 4200  0.955        ['15042', '15200', '15091']=>['15180', '14984']
 4201  0.955        ['15117', '15165', '15526']=>['15180']
 4202  0.955        ['15125', '15117', '15165']=>['15180', '14773']
 4203  0.955        ['15117', '15165', '15526']=>['15227', '14970']
 4204  0.955        ['15125', '15117', '15165']=>['15155', '14970']
 4205  0.955        ['15227', '14773', '14970', '15526', '15117']=>['15125', '15180']
 4206  0.955        ['15227', '14970', '15526', '15125', '15117']=>['15180', '14773']
 4207  0.955        ['15227', '14773', '15526', '15125', '15180']=>['15117', '14970']
 4208  0.955        ['15180', '15117', '14773', '15526']=>['15125', '15227', '14970']
 4209  0.955        ['15125', '15117', '15180', '15526']=>['15227', '14773', '14970']
 4210  0.955        ['15227', '15117', '15180']=>['15125', '14773', '14970', '15526']
 4211  0.955        ['15180', '15117', '14773', '15526']=>['15125', '15155', '14970']
 4212  0.955        ['15125', '15117', '15180', '15526']=>['14773', '15155', '14970']
 4213  0.955        ['15117', '15155', '14970', '15526']=>['15125', '14773', '15180']
 4214  0.955        ['15125', '15180', '14970']=>['15117', '15526']
 4215  0.955        ['15125', '14773', '15117', '15165']=>['15155', '14970']
 4216  0.955        ['14867', '14773', '15526', '15180', '15155']=>['15125', '14970']
 4217  0.955        ['15125', '15180', '14867', '14970']=>['14773', '15155', '15526']
 4218  0.955        ['15125', '15117', '15526']=>['14867']
 4219  0.955        ['14773', '15117', '14867', '14970']=>['15125', '15155']
 4220  0.955        ['15125', '15117', '15155', '15526']=>['14867']
 4221  0.955        ['15227', '15117', '14867', '15155']=>['14970', '15526']
 4222  0.955        ['15117', '14867', '15155', '14970']=>['15227', '15526']
 4223  0.955        ['15125', '15165', '14970', '15526']=>['15180', '14773']
 4224  0.955        ['15125', '15165', '14970', '15526']=>['15227', '15117', '14773']
 4225  0.955        ['15180', '14773', '15155', '14970']=>['15125', '15227']
 4226  0.955        ['15125', '15180', '14773', '15155']=>['15227', '14970']
 4227  0.955        ['15525', '15010', '15200']=>['14132', '14984']
 4228  0.955        ['15525', '15010', '15200']=>['14132', '15180', '14984']
 4229  0.955        ['14867', '14773', '14970', '15117', '15155']=>['15227', '15526']
 4230  0.955        ['15227', '15180', '14773', '14970']=>['15125', '15526']
 4231  0.955        ['15180', '15117', '14867', '15526']=>['15125', '15227']
 4232  0.955        ['15180', '15117', '14867', '15526']=>['15227', '14773']
 4233  0.955        ['15525', '15180', '15200']=>['14984']
 4234  0.955        ['15125', '15117', '14773', '15526']=>['14867']
 4235  0.955        ['15180', '15272']=>['14132']
 4236  0.955        ['15227', '15125', '14867', '15180']=>['15155']
 4237  0.955        ['14773', '15117', '15165', '15526']=>['15180']
 4238  0.955        ['14773', '15117', '15165', '15526']=>['15125', '14867']
 4239  0.955        ['15125', '15180', '15117', '14867']=>['15227', '14773', '15526']
 4240  0.955        ['15227', '15125', '14867', '15180']=>['15117', '14773', '15526']
 4241  0.955        ['14867', '14773', '15526', '15125', '15180']=>['15117']
 4242  0.955        ['15227', '14773', '15117', '14867']=>['15125', '14970', '15526']
 4243  0.955        ['15042', '14132', '15200', '15091']=>['15180', '14922', '14984']
 4244  0.955        ['14773', '15526', '15125', '15117', '15155']=>['14867']
 4245  0.955        ['15180', '15155', '15165']=>['14867']
 4246  0.955        ['15125', '15117', '15165', '15526']=>['15180', '14773']
 4247  0.955        ['15125', '15117', '15165', '15526']=>['14773', '15155', '14970']
 4248  0.955        ['15180', '15155', '14970', '15526']=>['15227', '14773']
 4249  0.955        ['15227', '15125', '15180', '14970']=>['15155', '15526']
 4250  0.955        ['15180', '15155', '14970', '15526']=>['15125', '15227']
 4251  0.955        ['15125', '15180', '15155', '15526']=>['15227', '14970']
 4252  0.955        ['15117', '14773', '15526']=>['15155']
 4253  0.955        ['15117', '14773', '15155']=>['15125']
 4254  0.955        ['14132', '14825']=>['15180', '14922']
 4255  0.955        ['15125', '15155', '14970']=>['15227', '15117']
 4256  0.955        ['14922', '15091', '15010']=>['14132', '15180']
 4257  0.955        ['15227', '15125', '15180']=>['15117', '14773']
 4258  0.955        ['15227', '14867', '14970', '15125', '15117']=>['15180']
 4259  0.955        ['15227', '14867', '14773', '14970', '15117']=>['15180']
 4260  0.955        ['15227', '15180', '14867', '15526']=>['15125', '14773']
 4261  0.955        ['14867', '14773', '15125', '15117', '15180']=>['15155', '14970']
 4262  0.955        ['15227', '14773', '14970', '15125', '15180']=>['15155', '15526']
 4263  0.954        ['14132', '15487', '14984']=>['15180', '14922']
 4264  0.954        ['15042', '15525', '15200']=>['14984']
 4265  0.954        ['15125', '14773', '15155', '14970']=>['15227', '15117']
 4266  0.954        ['15255', '15180', '14922']=>['14132']
 4267  0.954        ['15227', '14867', '14773', '14970', '15125', '15117']=>['15180']
 4268  0.954        ['14132', '14922', '14984', '15091']=>['15180']
 4269  0.954        ['15125', '15117', '14867', '14970']=>['15180', '14773']
 4270  0.954        ['15042', '15180', '14984', '15200']=>['14132']
 4271  0.954        ['14132', '15180', '15487']=>['14984']
 4272  0.954        ['14747', '14984', '14993']=>['14132']
 4273  0.954        ['15125', '15180', '15165']=>['15227', '15526']
 4274  0.954        ['14132', '15525', '15200']=>['15180', '14984']
 4275  0.954        ['14717', '15188', '15190']=>['14197']
 4276  0.954        ['15227', '15117', '14970']=>['15155', '15526']
 4277  0.954        ['15227', '15117', '15155']=>['14970', '15526']
 4278  0.954        ['15227', '14867', '14970', '15526']=>['15125', '14773']
 4279  0.954        ['15125', '15180', '14773', '15165']=>['15227', '15526']
 4280  0.954        ['15125', '15165', '15155']=>['15227', '14970', '15526']
 4281  0.954        ['14867', '14970', '15526', '15117', '15155']=>['15180', '14773']
 4282  0.954        ['15180', '14867', '15155', '14970']=>['15117', '14773', '15526']
 4283  0.954        ['14867', '14970', '15526', '15117', '15155']=>['15125', '15180']
 4284  0.954        ['15180', '14867', '15155', '14970']=>['15125', '15117', '15526']
 4285  0.954        ['15125', '14773', '15180', '15526']=>['15227']
 4286  0.954        ['15125', '15155', '14970', '15526']=>['15227', '15117']
 4287  0.954        ['15227', '15125', '15155']=>['15117', '14970', '15526']
 4288  0.954        ['15227', '15125', '15117', '14867']=>['14773', '15155', '15526']
 4289  0.954        ['15227', '14867', '14773', '15526', '14970', '15117']=>['15180']
 4290  0.954        ['14867', '14773', '15526', '15117', '15180']=>['15227', '14970']
 4291  0.954        ['15227', '14867', '14773', '15526', '15180']=>['15117', '14970']
 4292  0.954        ['15165', '14773', '14970', '15526', '15117']=>['15125', '14867']
 4293  0.954        ['15165', '14773', '14970', '15526', '15117']=>['15125', '15180']
 4294  0.954        ['15227', '14867', '14970', '15526', '15125', '15117']=>['15180']
 4295  0.954        ['14867', '15526', '15125', '15117', '15180']=>['15227', '14970']
 4296  0.954        ['15227', '14867', '14773', '15526', '15180']=>['15125', '15155']
 4297  0.954        ['15125', '14773', '15165', '15155']=>['15227', '14970', '15526']
 4298  0.954        ['14867', '14773', '14970', '15526', '15117', '15155']=>['15125', '15180']
 4299  0.954        ['14867', '14773', '15526', '15117', '15180']=>['15125', '15155', '14970']
 4300  0.954        ['14867', '15526', '15125', '15117', '15180']=>['14773', '15155', '14970']
 4301  0.954        ['14773', '14970', '15526', '15125', '15155']=>['15227', '15117']
 4302  0.954        ['15227', '15125', '14773', '15155']=>['15117', '14970', '15526']
 4303  0.954        ['15117', '15155', '14970']=>['15125', '15227', '14773', '15526']
 4304  0.954        ['15180', '15117', '14773', '15155']=>['15227', '14970']
 4305  0.954        ['14867', '14773', '14970', '15526', '15117']=>['15180']
 4306  0.954        ['15227', '15125', '15165', '14970']=>['14867']
 4307  0.954        ['15227', '15125', '15165', '14970']=>['15180']
 4308  0.954        ['15227', '14867', '15155', '14970']=>['15180']
 4309  0.954        ['15227', '14867', '14773', '14970', '15526', '15125', '15117']=>['15180']
 4310  0.954        ['14867', '14773', '15526', '15125', '15117', '15180']=>['15227', '14970']
 4311  0.954        ['14984', '15200', '15091']=>['14132']
 4312  0.954        ['15125', '15180', '15155']=>['15227', '14773']
 4313  0.954        ['15227', '15125', '14867', '14970']=>['15180', '14773']
 4314  0.954        ['15227', '15125', '14867', '14970']=>['14773', '15155', '15526']
 4315  0.954        ['14867', '14970', '15526', '15125', '15117']=>['15180', '14773']
 4316  0.954        ['15227', '15180', '15117', '14773']=>['15125', '15155', '14970']
 4317  0.954        ['15125', '15117', '15180', '15155']=>['15227', '14773', '14970']
 4318  0.954        ['15125', '14773', '15155', '15526']=>['14867']
 4319  0.954        ['15042', '14922', '15200', '15091']=>['14132', '14984']
 4320  0.954        ['14132', '15180', '14984', '15272']=>['14922', '15200']
 4321  0.954        ['15227', '14867', '15155']=>['15117']
 4322  0.954        ['15227', '14867', '15155']=>['15125']
 4323  0.954        ['15117', '15180', '14970']=>['15227', '14773']
 4324  0.954        ['15117', '15180', '14970']=>['15125', '15155']
 4325  0.954        ['15117', '15180', '14970']=>['15125', '15227']
 4326  0.954        ['15117', '15180', '14970']=>['14773', '15155']
 4327  0.954        ['14773', '15117', '15165']=>['15227', '15526']
 4328  0.954        ['15180', '15248']=>['14984']
 4329  0.954        ['15227', '14867', '14773', '14970', '15155']=>['15125', '15180']
 4330  0.954        ['14867', '14773', '14970', '15180', '15155']=>['15125', '15227']
 4331  0.954        ['14867', '14773', '15125', '15180', '15155']=>['15227', '14970']
 4332  0.954        ['15227', '15180', '14867', '14970']=>['15125', '14773', '15155']
 4333  0.954        ['15125', '14773', '14867', '14970']=>['15155', '15526']
 4334  0.954        ['15227', '15125', '14773', '15180']=>['15117', '14970']
 4335  0.954        ['15042', '14132', '15010']=>['15180']
 4336  0.954        ['14867', '14773', '15117', '15180']=>['15155']
 4337  0.954        ['15525', '14922', '15200', '15091']=>['14132', '15180']
 4338  0.954        ['15227', '15117', '15165']=>['15125', '15180']
 4339  0.954        ['15227', '15117', '15165']=>['15180', '14773']
 4340  0.954        ['15227', '15117', '15165']=>['15125', '15155', '14970']
 4341  0.954        ['14773', '15117', '15165', '15155']=>['15227', '14970']
 4342  0.954        ['15227', '15117', '15165']=>['14773', '15155', '14970']
 4343  0.954        ['15227', '15117', '15165']=>['15125', '14773', '14867']
 4344  0.954        ['14825', '15180', '14984']=>['14132', '14922']
 4345  0.954        ['15227', '15125', '15165']=>['15117', '14970']
 4346  0.954        ['15227', '15125', '15165']=>['14867', '14773']
 4347  0.954        ['15042', '15180', '14922', '15091']=>['14132', '15200']
 4348  0.954        ['15042', '15525', '14922', '15200']=>['14132']
 4349  0.954        ['14773', '15180', '14970', '15165']=>['15125']
 4350  0.954        ['15117', '15165', '14970']=>['15125', '15227', '14773']
 4351  0.954        ['15117', '15180', '15155', '15526']=>['15227', '14773', '14970']
 4352  0.954        ['15117', '15180', '15155', '15526']=>['15125', '15227', '14970']
 4353  0.954        ['15227', '15125', '14970']=>['15180', '14773']
 4354  0.954        ['15042', '15525', '14984', '15200']=>['14132']
 4355  0.954        ['15125', '14867', '15155', '14970']=>['15227', '15117']
 4356  0.954        ['15227', '14867', '14970', '15526', '15125']=>['15180', '14773']
 4357  0.954        ['15227', '15117', '15180', '15526']=>['15125', '14773', '15155', '14970']
 4358  0.954        ['15227', '15125', '15117']=>['15155', '15526']
 4359  0.954        ['14773', '15155', '14970', '15526']=>['15180']
 4360  0.954        ['15125', '14867', '15526', '14970']=>['15180', '14773']
 4361  0.954        ['15227', '15125', '14773', '15165']=>['15155']
 4362  0.954        ['14867', '14773', '14970', '15125', '15155']=>['15227', '15117']
 4363  0.954        ['15117', '14773', '14970', '15526']=>['15180']
 4364  0.954        ['15227', '15165', '14867']=>['14773']
 4365  0.954        ['15125', '15180', '14970']=>['15117', '14773', '15526']
 4366  0.954        ['15227', '15125', '14773', '14970']=>['15155', '15526']
 4367  0.954        ['14773', '14867', '15155', '14970']=>['15125', '15117']
 4368  0.953        ['15227', '14773', '15165', '15526']=>['14867']
 4369  0.953        ['15125', '15117', '15165']=>['15227', '14970', '15526']
 4370  0.953        ['15117', '15165', '15526']=>['15125', '15227', '14970']
 4371  0.953        ['15125', '15117', '15165']=>['14773', '15155', '14970']
 4372  0.953        ['15227', '14773', '15165', '15526']=>['15117', '14970']
 4373  0.953        ['15117', '15165', '15526']=>['15227', '14773', '14970']
 4374  0.953        ['15227', '14773', '14867', '14970']=>['15526']
 4375  0.953        ['15227', '15117', '14867', '14970']=>['15155', '15526']
 4376  0.953        ['14867', '14773', '15526', '15180', '15155']=>['15117']
 4377  0.953        ['15125', '14773', '15117', '15165']=>['15227', '14970', '15526']
 4378  0.953        ['14867', '14970', '15526', '15125', '15155']=>['15227', '15117']
 4379  0.953        ['15227', '15117', '14867', '15155']=>['15125', '14970', '15526']
 4380  0.953        ['15117', '14867', '15155', '14970']=>['15125', '15227', '15526']
 4381  0.953        ['15227', '15125', '14867', '15155']=>['15117', '14970', '15526']
 4382  0.953        ['15117', '14867', '15155', '14970']=>['15227', '14773', '15526']
 4383  0.953        ['15227', '15117', '14867', '15155']=>['14773', '14970', '15526']
 4384  0.953        ['15125', '15180', '14867', '15526']=>['15117']
 4385  0.953        ['15227', '15125', '15165', '15526']=>['15155']
 4386  0.953        ['14773', '15117', '15165', '14970']=>['15155', '15526']
 4387  0.953        ['14867', '14773', '14970', '15526', '15125', '15155']=>['15227', '15117']
 4388  0.953        ['14867', '14773', '14970', '15117', '15155']=>['15125', '15227', '15526']
 4389  0.953        ['15227', '14867', '14773', '15125', '15155']=>['15117', '14970', '15526']
 4390  0.953        ['15227', '14773', '15165', '14970']=>['15155']
 4391  0.953        ['15227', '15165', '14773', '15526', '15125']=>['15155']
 4392  0.953        ['15180', '15117', '14867', '15526']=>['15125', '15227', '14773']
 4393  0.953        ['15248', '15200']=>['15180', '14922']
 4394  0.953        ['15227', '14773', '15117', '14867']=>['15125', '15155']
 4395  0.953        ['14132', '14922', '15091']=>['15180']
 4396  0.953        ['15227', '14773', '15155']=>['15117', '14970']
 4397  0.953        ['14922', '14984', '15248']=>['15180', '15200']
 4398  0.953        ['15125', '15165']=>['14867']
 4399  0.953        ['15525', '15010', '14922']=>['14132']
 4400  0.953        ['15525', '14922', '15010']=>['14132', '15180']
 4401  0.953        ['15227', '15125', '14867', '15180']=>['14773', '15155']
 4402  0.953        ['15125', '15180', '15117', '14867']=>['15155', '14970']
 4403  0.953        ['15117', '14773', '15526', '15165']=>['15125', '15180']
 4404  0.953        ['14773', '15117', '15165', '15526']=>['15125', '15155', '14970']
 4405  0.953        ['14132', '15487', '15200']=>['15180', '14922']
 4406  0.953        ['14132', '15487', '15200']=>['14922', '14984']
 4407  0.953        ['15227', '15125', '15180', '14970']=>['14773', '15155', '15526']
 4408  0.953        ['15180', '15155', '14970', '15526']=>['15125', '15227', '14773']
 4409  0.953        ['15125', '15180', '15155', '15526']=>['15227', '14773', '14970']
 4410  0.953        ['15125', '15155', '14970']=>['15180', '15526']
 4411  0.953        ['15125', '15155', '14970']=>['15227', '15117', '14773']
 4412  0.953        ['15125', '14773', '15155', '14970']=>['15180', '15526']
 4413  0.953        ['15125', '15180', '14773', '14970']=>['15155', '15526']
 4414  0.953        ['14132', '15180', '14984', '15010']=>['14922']
 4415  0.953        ['15117', '14773', '14970']=>['15125', '15155']
 4416  0.953        ['15010', '15091', '14922']=>['15200']
 4417  0.953        ['15180', '14867', '14970', '15165']=>['15526']
 4418  0.953        ['15227', '14867', '14773', '14970', '15117']=>['15125', '15180']
 4419  0.953        ['15227', '14867', '14970', '15125', '15117']=>['15180', '14773']
 4420  0.953        ['14867', '14773', '15125', '15117', '15180']=>['15227', '14970']
 4421  0.953        ['15125', '14773', '15165']=>['14867', '15526']
 4422  0.953        ['15117', '15180', '15155']=>['15227', '15526']
 4423  0.953        ['15525', '15200', '15091']=>['14922', '14984']
 4424  0.953        ['15117', '15009', '14889']=>['14867']
 4425  0.953        ['15117', '14867', '15165']=>['15155']
 4426  0.953        ['15180', '15117', '14867', '14970']=>['15155', '15526']
 4427  0.953        ['15227', '15117', '14970']=>['14773', '15155', '15526']
 4428  0.953        ['15227', '15117', '15155']=>['14773', '14970', '15526']
 4429  0.953        ['15227', '15117', '14970']=>['15125', '15155', '15526']
 4430  0.953        ['15227', '15117', '15155']=>['15125', '14970', '15526']
 4431  0.953        ['15125', '14773', '15180', '15526']=>['15117']
 4432  0.953        ['15180', '15200', '15091']=>['14132', '14922']
 4433  0.953        ['15180', '15200', '15091']=>['14922', '14984']
 4434  0.953        ['15125', '15180', '15165']=>['15227', '14773', '15526']
 4435  0.953        ['15125', '15180', '15165']=>['15117', '14970', '15526']
 4436  0.953        ['14867', '14773', '14970', '15526', '15155']=>['15180']
 4437  0.953        ['15125', '15227', '15155']=>['15180']
 4438  0.953        ['15125', '15155', '14970', '15526']=>['15227', '15117', '14773']
 4439  0.953        ['15227', '15125', '15155']=>['15117', '14773', '14970', '15526']
 4440  0.953        ['15010', '15200', '15091']=>['14132', '15180', '14984']
 4441  0.953        ['14867', '15206', '15009', '15129']=>['15202', '14889']
 4442  0.953        ['15125', '15180', '14773', '15165']=>['15117', '14970', '15526']
 4443  0.953        ['15125', '15165', '15155']=>['15227', '14773', '14970', '15526']
 4444  0.953        ['14867', '14970', '15526', '15117', '15155']=>['15125', '14773', '15180']
 4445  0.953        ['15180', '14867', '15155', '14970']=>['15125', '15117', '14773', '15526']
 4446  0.953        ['15125', '15180', '15155', '14970']=>['15227', '15117']
 4447  0.953        ['15227', '14867', '14773', '14970', '15526']=>['15155']
 4448  0.953        ['15117', '15155', '14970']=>['15180']
 4449  0.953        ['15227', '15125', '14773', '15155']=>['15180']
 4450  0.953        ['15125', '15117', '14773']=>['14867']
 4451  0.953        ['14922', '15091']=>['14984']
 4452  0.953        ['15117', '15165', '15155']=>['14867', '14773']
 4453  0.953        ['15227', '15180', '15165']=>['15125', '14970']
 4454  0.953        ['15117', '15165', '15155']=>['15227', '15526']
 4455  0.953        ['15227', '14867', '14773', '14970', '15526', '15117']=>['15125', '15180']
 4456  0.953        ['15227', '14867', '14970', '15526', '15125', '15117']=>['15180', '14773']
 4457  0.953        ['15227', '14867', '14773', '15526', '15180']=>['15125', '15117', '14970']
 4458  0.953        ['14867', '14773', '15526', '15117', '15180']=>['15125', '15227', '14970']
 4459  0.953        ['14867', '15526', '15125', '15117', '15180']=>['15227', '14773', '14970']
 4460  0.953        ['15525', '15180', '14984', '15200']=>['14922']
 4461  0.953        ['14867', '14773', '14970', '15526', '15117']=>['15125', '15180']
 4462  0.953        ['14773', '14970', '15125', '15180', '15155']=>['15227', '15117']
 4463  0.953        ['15180', '15117', '14773', '15155']=>['15125', '15227', '14970']
 4464  0.953        ['15125', '15117', '15180']=>['15155', '14970']
 4465  0.953        ['15125', '15180', '15155']=>['15117', '14970']
 4466  0.953        ['15125', '15117', '15180']=>['15227', '14970']
 4467  0.953        ['14867', '15155', '14970', '15526']=>['15125']
 4468  0.953        ['15117', '14773', '15155', '14970']=>['15180']
 4469  0.953        ['15227', '14867', '15155', '14970']=>['15125', '15180']
 4470  0.953        ['15125', '15180', '14867', '15155']=>['15227', '14970']
 4471  0.953        ['15227', '15125', '15165', '14970']=>['15180', '14773']
 4472  0.953        ['15227', '15180', '14773', '15165']=>['15125', '14970']
 4473  0.953        ['15227', '15125', '15165', '14970']=>['14867', '14773']
 4474  0.953        ['15227', '14867', '15155', '14970']=>['15180', '14773']
 4475  0.953        ['15227', '14867', '15155']=>['15125', '14773']
 4476  0.953        ['15117', '15180', '14970']=>['15125', '14773', '15155']
 4477  0.953        ['15117', '15180', '14970']=>['15125', '15227', '14773']
 4478  0.952        ['15227', '15165', '15526', '14970']=>['14867']
 4479  0.952        ['15042', '15010', '14984']=>['14922']
 4480  0.952        ['14773', '15117', '15165']=>['15155', '14970']
 4481  0.952        ['14773', '15117', '15165']=>['15125', '15227', '15526']
 4482  0.952        ['15125', '15180', '14773']=>['14970']
 4483  0.952        ['15042', '14922', '15010']=>['15180', '14984']
 4484  0.952        ['15227', '15180', '15155']=>['15117', '14970', '15526']
 4485  0.952        ['15117', '15155', '15526']=>['14867']
 4486  0.952        ['15125', '14867', '15155']=>['15117', '15526']
 4487  0.952        ['15525', '14922', '14984', '15180', '15091']=>['14132', '15200']
 4488  0.952        ['15180', '15155', '14970']=>['15117', '15526']
 4489  0.952        ['15227', '15125', '15155', '15526']=>['15180']
 4490  0.952        ['15227', '15180', '14970', '15526']=>['15117']
 4491  0.952        ['15227', '14773', '15155', '15526']=>['15180']
 4492  0.952        ['15227', '15165', '15526']=>['14867']
 4493  0.952        ['15227', '15125', '15165']=>['15117', '14773', '14970']
 4494  0.952        ['14970', '15526', '15125', '15180', '15155']=>['15227', '15117']
 4495  0.952        ['14132', '15248', '14984']=>['15180']
 4496  0.952        ['14825', '14922']=>['14132']
 4497  0.952        ['14773', '15155', '14970', '15526']=>['15227']
 4498  0.952        ['15227', '15125', '15117']=>['14773', '15155', '15526']
 4499  0.952        ['15125', '15117', '15155', '14970']=>['15180', '15526']
 4500  0.952        ['15227', '14773', '15526', '15125', '15155']=>['15180']
 4501  0.952        ['14773', '14970', '15526', '15125', '15180', '15155']=>['15227', '15117']
 4502  0.952        ['15117', '15180', '15155', '15526']=>['15125', '15227', '14773', '14970']
 4503  0.952        ['15042', '15525', '15180']=>['14132']
 4504  0.952        ['15117', '14773', '14970', '15526']=>['15125', '15180']
 4505  0.952        ['14773', '14970', '15125', '15117', '15155']=>['15180', '15526']
 4506  0.952        ['15091', '15180', '14984', '15010']=>['15200']
 4507  0.952        ['15125', '14867', '15155', '14970']=>['15227', '15117', '14773']
 4508  0.952        ['15042', '15525']=>['15180']
 4509  0.952        ['15248', '15200']=>['15180', '14922', '14984']
 4510  0.952        ['14226', '14717', '14984']=>['14197']
 4511  0.952        ['15125', '15180', '14970']=>['15227', '15526']
 4512  0.952        ['15180', '15052', '14922']=>['14132']
 4513  0.952        ['15206', '15009', '14889']=>['15202']
 4514  0.952        ['15042', '14132', '14984', '15180', '15091']=>['14922', '15200']
 4515  0.952        ['14867', '14742']=>['14767']
 4516  0.952        ['15227', '14773', '15165', '15526']=>['15125', '14867']
 4517  0.952        ['15227', '14773', '15165', '15526']=>['15125', '15117', '14970']
 4518  0.952        ['15125', '15117', '15165']=>['15227', '14773', '14970', '15526']
 4519  0.952        ['15117', '15165', '15526']=>['15125', '15227', '14773', '14970']
 4520  0.952        ['14922', '15091']=>['14132']
 4521  0.952        ['15042', '14132', '15525']=>['15180', '14922']
 4522  0.952        ['15227', '15125', '15117', '15155']=>['15180']
 4523  0.952        ['15227', '15117', '14867', '14970']=>['15125', '15155', '15526']
 4524  0.952        ['14867', '14773', '15526', '15180', '15155']=>['15125', '15117']
 4525  0.952        ['15227', '15117', '14867', '14970']=>['14773', '15155', '15526']
 4526  0.952        ['14132', '15487', '15200']=>['15180', '14922', '14984']
 4527  0.952        ['15227', '14773', '15125', '15117', '15155']=>['15180']
 4528  0.952        ['15125', '15180', '14867', '15526']=>['15117', '14773']
 4529  0.952        ['14867', '14970', '15526', '15125', '15155']=>['15227', '15117', '14773']
 4530  0.952        ['15227', '15117', '14867', '15155']=>['15125', '14773', '14970', '15526']
 4531  0.952        ['15117', '14867', '15155', '14970']=>['15125', '15227', '14773', '15526']
 4532  0.952        ['15227', '15125', '14867', '15155']=>['15117', '14773', '14970', '15526']
 4533  0.952        ['15125', '15155', '15526']=>['14867']
 4534  0.952        ['14922', '15200', '14283']=>['15180']
 4535  0.952        ['15227', '14773', '14970', '15526', '15180']=>['15155']
 4536  0.952        ['15227', '15125', '15155', '14970']=>['15180', '15526']
