index  confidence   rules
 4965  0.949        ['15125', '14970', '15155', '15117', '15180']=>['14867']
 4966  0.949        ['14867', '14970', '15155', '15117']=>['15125', '15180']
 4967  0.949        ['14970', '15155', '15117', '14773', '15180']=>['14867']
 4968  0.949        ['14867', '14970', '15155', '15117']=>['14773', '15180']
 4969  0.949        ['15125', '15526', '14970', '15165']=>['14773', '15155', '15117']
 4970  0.949        ['15526', '15155', '15117', '15227']=>['15180']
 4971  0.949        ['15125', '14970', '15155', '15227', '14773']=>['14867']
 4972  0.949        ['15125', '14970', '15117', '14773', '15180']=>['14867']
 4973  0.949        ['14931', '14151']=>['14197']
 4974  0.949        ['14825', '14984', '14922', '14132']=>['15200']
 4975  0.949        ['14970', '15165', '15117', '14773']=>['14867', '15125']
 4976  0.949        ['14970', '15165', '15117', '14773']=>['15125', '15180']
 4977  0.949        ['15125', '14970', '15155', '15117', '14773', '15180']=>['14867']
 4978  0.949        ['14867', '14970', '15155', '15117', '14773']=>['15125', '15180']
 4979  0.949        ['15526', '15125', '15155', '15180']=>['15117', '15227']
 4980  0.949        ['15180', '14132', '15010', '15525']=>['14984', '14922']
 4981  0.949        ['15091', '15525']=>['15180']
 4982  0.949        ['15526', '15125', '15117', '15227']=>['14867', '14773']
 4983  0.949        ['15526', '14773', '15117', '15227']=>['14867', '15125']
 4984  0.949        ['15526', '15125', '15117', '15227']=>['14773', '15180']
 4985  0.949        ['15526', '14773', '15117', '15227']=>['15125', '15180']
 4986  0.949        ['15526', '15125', '15117', '15227']=>['14970', '14773', '15155']
 4987  0.949        ['15526', '14773', '15117', '15227']=>['15125', '14970', '15155']
 4988  0.949        ['14922', '14132', '14825', '14984', '15180']=>['15200']
 4989  0.949        ['15042', '15091', '14922']=>['14984', '15180']
 4990  0.948        ['14970', '14773', '15155']=>['15125']
 4991  0.948        ['15526', '15155', '15117']=>['14773']
 4992  0.948        ['14984', '15200', '15487']=>['15180']
 4993  0.948        ['15155', '15117', '15180']=>['14970', '15227']
 4994  0.948        ['15180', '14922', '14132', '14994']=>['15200']
 4995  0.948        ['15526', '14970', '15155', '15227']=>['14867']
 4996  0.948        ['15526', '14970', '15155', '14773', '15180']=>['14867']
 4997  0.948        ['15526', '15125', '15155', '15227', '15117']=>['14867', '14773']
 4998  0.948        ['15526', '15155', '15227', '15117', '14773']=>['14867', '15125']
 4999  0.948        ['14825', '14922']=>['14132', '15180']
 5000  0.948        ['15155', '15117', '15227']=>['14867']
 5001  0.948        ['14197', '14993', '14931', '15188']=>['14717']
 5002  0.948        ['14970', '15117', '15227']=>['15125', '15180']
 5003  0.948        ['14970', '15117', '15227']=>['14773', '15180']
 5004  0.948        ['15526', '14970', '15155', '15117', '15180']=>['14867']
 5005  0.948        ['15200', '14922', '14994']=>['14984', '15180']
 5006  0.948        ['15200', '14922', '15042', '14984', '15525']=>['14132', '15180']
 5007  0.948        ['15042', '15200', '14132', '15525']=>['14984', '14922', '15180']
 5008  0.948        ['15526', '14970', '15155', '15227', '14773']=>['14867']
 5009  0.948        ['15526', '15125', '14970', '15155', '15227']=>['14867']
 5010  0.948        ['15526', '15125', '14970', '15117', '15180']=>['14867']
 5011  0.948        ['14867', '14970', '15117', '15125']=>['15526', '15180']
 5012  0.948        ['15526', '14970', '15117', '14773', '15180']=>['14867']
 5013  0.948        ['15526', '15125', '15155', '14773', '15180']=>['14867']
 5014  0.948        ['15526', '15125', '15227']=>['14773', '15117']
 5015  0.948        ['15091', '15200', '14922', '15525']=>['14984', '14132', '15180']
 5016  0.948        ['15125', '15155', '15227']=>['14867', '14773']
 5017  0.948        ['15125', '15526', '14970', '15155']=>['14867', '14773']
 5018  0.948        ['14984', '15180', '15272']=>['15200']
 5019  0.948        ['15526', '14970', '15165', '15117']=>['15125', '15180']
 5020  0.948        ['14867', '15526', '14970', '15227', '15117']=>['15180']
 5021  0.948        ['15526', '14970', '15165', '15117']=>['14773', '15180']
 5022  0.948        ['15526', '14970', '15165', '15117']=>['14867', '15125']
 5023  0.948        ['15526', '14970', '15155', '15117', '14773', '15180']=>['14867']
 5024  0.948        ['15526', '15125', '14970', '15155', '15117', '15180']=>['14867']
 5025  0.948        ['15248', '14922', '14132']=>['14984', '15200', '15180']
 5026  0.948        ['15091', '14132', '15525']=>['14922', '15180']
 5027  0.948        ['15091', '14922', '15525']=>['14132', '15180']
 5028  0.948        ['15526', '15125', '14970', '15155', '15227', '14773']=>['14867']
 5029  0.948        ['15526', '15125', '14970', '15117', '14773', '15180']=>['14867']
 5030  0.948        ['14867', '14970', '15125', '15117', '14773']=>['15526', '15180']
 5031  0.948        ['15125', '14773', '15155']=>['14867']
 5032  0.948        ['15165', '15125', '14970', '15117']=>['15526', '14773', '15180']
 5033  0.948        ['14867', '15526', '15125', '15155', '15227']=>['14773', '15180']
 5034  0.948        ['14867', '15526', '15155', '15227', '14773']=>['15125', '15180']
 5035  0.948        ['15125', '14970', '15165', '15117']=>['14867', '15526', '14773']
 5036  0.948        ['14867', '15165', '15117']=>['15526', '15125', '14970', '14773']
 5037  0.948        ['15526', '14970', '15125', '15155', '15117', '14773', '15180']=>['14867']
 5038  0.948        ['14867', '14970', '15125', '15155', '15117']=>['15526', '14773', '15180']
 5039  0.948        ['15200', '14922', '14132', '14902', '14984']=>['15180']
 5040  0.948        ['15129', '15206', '15009']=>['14867', '15202']
 5041  0.948        ['15200', '15272']=>['14984', '14132']
 5042  0.948        ['14867', '15526', '14773', '15117']=>['15125', '15155']
 5043  0.948        ['15091', '14984', '15010']=>['14132']
 5044  0.948        ['15125', '15117', '15180']=>['14867']
 5045  0.948        ['15042', '15091', '14132']=>['14922']
 5046  0.948        ['14867', '15125', '15227', '14773', '15180']=>['15526', '14970', '15117']
 5047  0.948        ['14867', '14970', '15117', '15180']=>['15526', '15125', '14773', '15227']
 5048  0.948        ['15526', '14970', '15155']=>['15125', '14773']
 5049  0.948        ['15125', '14970', '15155', '15180']=>['14867']
 5050  0.948        ['14970', '15117', '15180']=>['15526', '15227']
 5051  0.948        ['14970', '15117', '15180']=>['15526', '15155']
 5052  0.948        ['15125', '14970', '14773']=>['15526', '15180']
 5053  0.948        ['15125', '15165', '15180']=>['15526', '15155']
 5054  0.948        ['15125', '15165', '15180']=>['14867', '15526']
 5055  0.948        ['15125', '15165', '15180']=>['14970', '14773', '15227']
 5056  0.948        ['14867', '15165', '15155', '14773']=>['15526']
 5057  0.948        ['15125', '14970', '15155', '14773', '15180']=>['14867']
 5058  0.948        ['14867', '15125', '14773', '15180']=>['15117']
 5059  0.948        ['15125', '14773', '15227', '15180']=>['15526', '15155']
 5060  0.948        ['14867', '14970', '14773', '15125']=>['15526', '15180']
 5061  0.948        ['14867', '15125', '14773', '15180']=>['15526', '14970']
 5062  0.948        ['15125', '14970', '15227']=>['15526', '15180']
 5063  0.948        ['14781', '14742']=>['14767', '15165']
 5064  0.948        ['15180', '15155', '15117', '15227']=>['14867']
 5065  0.948        ['15125', '15165', '15155']=>['14970', '15180']
 5066  0.948        ['15125', '15165', '14773', '15180']=>['15526', '15155']
 5067  0.948        ['15125', '15165', '15155']=>['15526', '14773', '15180']
 5068  0.948        ['15125', '15165', '14773', '15180']=>['14867', '15526']
 5069  0.948        ['15125', '15165', '15155']=>['14867', '15526', '14773']
 5070  0.948        ['14867', '14970', '15155', '15180']=>['15125', '14773', '15227']
 5071  0.948        ['15125', '15165', '15155']=>['15526', '15117', '14773', '15227']
 5072  0.948        ['15180', '14922', '15525']=>['14132']
 5073  0.948        ['15125', '15155', '15117', '15180']=>['14867', '14773']
 5074  0.948        ['14867', '14970', '15227', '15125']=>['15526', '15180']
 5075  0.948        ['15180', '14773', '15117', '15227']=>['15526', '14970', '15155']
 5076  0.948        ['15125', '15155', '15117', '15180']=>['15526', '14970', '15227']
 5077  0.948        ['15125', '14970', '15117', '15227']=>['14867', '14773']
 5078  0.948        ['14970', '14773', '15117', '15227']=>['14867', '15125']
 5079  0.948        ['15125', '14773', '15117', '15180']=>['15526', '14970', '15155']
 5080  0.948        ['15125', '14970', '15117', '15227']=>['15526', '14773', '15180']
 5081  0.948        ['15125', '14773', '15117', '15180']=>['15526', '14970', '15227']
 5082  0.948        ['14970', '14773', '15117', '15227']=>['15526', '15125', '15180']
 5083  0.948        ['15526', '14970', '15117', '15227']=>['15125', '14773', '15180']
 5084  0.948        ['15526', '15125', '15180', '15227']=>['14970', '14773', '15117']
 5085  0.948        ['15125', '15117', '15227']=>['14867']
 5086  0.948        ['15526', '15125', '14773', '15227']=>['14867']
 5087  0.948        ['15180', '15165', '15227']=>['15526', '14970']
 5088  0.948        ['15180', '15165', '15227']=>['14773', '15117']
 5089  0.948        ['15180', '15165', '15227']=>['15125', '15117']
 5090  0.948        ['15165', '15155', '15117']=>['15125', '14970', '15227']
 5091  0.948        ['15125', '15155', '15227', '15117', '15180']=>['14867']
 5092  0.948        ['15165', '15155', '15117']=>['14970', '14773', '15227']
 5093  0.948        ['15125', '15165', '15155', '14773']=>['14970', '15180']
 5094  0.948        ['15155', '15227', '15117', '14773', '15180']=>['14867']
 5095  0.948        ['14867', '15155', '15227', '15117', '14773']=>['15180']
 5096  0.948        ['15165', '15117', '14773']=>['15180']
 5097  0.948        ['15125', '15180', '15117', '15227']=>['14867']
 5098  0.948        ['14970', '15155', '15117', '15227']=>['14867', '15125']
 5099  0.948        ['14970', '15155', '15117', '15227']=>['14867', '14773']
 5100  0.948        ['14867', '14970', '15125', '15227', '14773']=>['15526', '15180']
 5101  0.948        ['15125', '15155', '15117', '14773', '15180']=>['15526', '14970', '15227']
 5102  0.948        ['15125', '15180', '15117', '15227']=>['15526', '14970', '15155', '14773']
 5103  0.948        ['14970', '15155', '15117', '15227']=>['15526', '15125', '14773', '15180']
 5104  0.948        ['14970', '15155', '15180']=>['14773', '15227']
 5105  0.948        ['14970', '15155', '15227']=>['14773', '15180']
 5106  0.948        ['14970', '15155', '15180']=>['15125', '15227']
 5107  0.948        ['14970', '15155', '15227']=>['15125', '15180']
 5108  0.948        ['15526', '15125', '15155', '15227']=>['14867', '14773']
 5109  0.948        ['15526', '14773', '15155', '15227']=>['14867', '15125']
 5110  0.948        ['15526', '14970', '14773', '15117']=>['14867']
 5111  0.948        ['14283', '15200', '14132']=>['14922']
 5112  0.948        ['15125', '15227', '15117', '14773', '15180']=>['14867']
 5113  0.948        ['14867', '15125', '15227', '15117', '14773']=>['15180']
 5114  0.948        ['14867', '14773', '15117', '15180']=>['15125', '15227']
 5115  0.948        ['15125', '14970', '15155', '15227', '15117']=>['14867', '14773']
 5116  0.948        ['14970', '15155', '15227', '15117', '14773']=>['14867', '15125']
 5117  0.948        ['14867', '15125', '15227', '15117', '14773']=>['14970', '15155']
 5118  0.948        ['14970', '15180', '15227']=>['15526']
 5119  0.948        ['15526', '15165', '15227']=>['14970', '15117']
 5120  0.948        ['15526', '15125', '14970', '15155', '15180']=>['14867']
 5121  0.948        ['15091', '14984', '15200', '14922']=>['14132', '15180']
 5122  0.948        ['14970', '15165', '15117']=>['14867', '14773']
 5123  0.948        ['15526', '15155', '15117', '15180']=>['14867']
 5124  0.948        ['14970', '15165', '15117']=>['15125', '14773', '15155']
 5125  0.948        ['14970', '15165', '15117']=>['15526', '15125', '15227']
 5126  0.948        ['14970', '15165', '15117']=>['15526', '14773', '15227']
 5127  0.948        ['15526', '15125', '14970', '15155', '14773', '15180']=>['14867']
 5128  0.948        ['14132', '15052']=>['15180']
 5129  0.948        ['15125', '15526', '14970']=>['14867']
 5130  0.948        ['15091', '15200', '15525']=>['14984', '15180']
 5131  0.948        ['14825', '15200', '15180']=>['14984', '14922']
 5132  0.948        ['14825', '15200', '14922']=>['14984', '15180']
 5133  0.948        ['15526', '15180', '15117', '15227']=>['14867']
 5134  0.948        ['15165', '15125', '14970', '14773']=>['15526', '15180']
 5135  0.948        ['15165', '15125', '14970', '14773']=>['15526', '15117', '15227']
 5136  0.948        ['15526', '15125', '15117', '15180']=>['14867', '14773']
 5137  0.948        ['15526', '14773', '15117', '15180']=>['14867', '15125']
 5138  0.948        ['15180', '15117', '15227']=>['15125', '14773', '15155']
 5139  0.948        ['15526', '14970', '15155', '15117']=>['14867', '15125']
 5140  0.948        ['15526', '15125', '14970', '15227', '15117']=>['14867', '14773']
 5141  0.948        ['15526', '14970', '15227', '15117', '14773']=>['14867', '15125']
 5142  0.948        ['15125', '15526', '14970', '14773']=>['14867']
 5143  0.948        ['14922', '15272']=>['14984', '15180']
 5144  0.947        ['15526', '15125', '15155', '15117', '15180']=>['14867', '14773']
 5145  0.947        ['15526', '15155', '15117', '14773', '15180']=>['14867', '15125']
 5146  0.947        ['15526', '14970', '15155', '15227', '15117']=>['14867', '14773']
 5147  0.947        ['15526', '14970', '15155', '15227', '15117']=>['14867', '15125']
 5148  0.947        ['14902', '14220', '15206', '15164']=>['14132']
 5149  0.947        ['14773', '15155', '15117', '15227']=>['14867', '15125']
 5150  0.947        ['15526', '14970', '15155', '15117', '14773']=>['14867', '15125']
 5151  0.947        ['14867', '14970', '14773', '15117']=>['15526', '15125', '15155']
 5152  0.947        ['15042', '15091', '14984', '14922']=>['15200', '14132']
 5153  0.947        ['14970', '14773', '15155', '15180']=>['14867']
 5154  0.947        ['15042', '15091', '15180']=>['14922', '14132']
 5155  0.947        ['15125', '14773', '15155', '15180']=>['14867']
 5156  0.947        ['15526', '14970', '14773', '15227']=>['15125', '15117']
 5157  0.947        ['15526', '15125', '15227', '15117', '15180']=>['14867']
 5158  0.947        ['14867', '15526', '15125', '15227', '15117']=>['15180']
 5159  0.947        ['15526', '15227', '15117', '14773', '15180']=>['14867']
 5160  0.947        ['14867', '15526', '15227', '15117', '14773']=>['15180']
 5161  0.947        ['14970', '14773', '15155', '15180']=>['15526', '15125', '15227']
 5162  0.947        ['15125', '14773', '15155', '15180']=>['15526', '14970', '15227']
 5163  0.947        ['15526', '15125', '14970', '15155', '15227', '15117']=>['14867', '14773']
 5164  0.947        ['15526', '14970', '15155', '15227', '15117', '14773']=>['14867', '15125']
 5165  0.947        ['14867', '15526', '15125', '15227', '15117']=>['14970', '14773', '15155']
 5166  0.947        ['14867', '15526', '15227', '15117', '14773']=>['15125', '14970', '15155']
 5167  0.947        ['15091', '14984', '15180']=>['14922']
 5168  0.947        ['15091', '15525']=>['14132']
 5169  0.947        ['15091', '15525']=>['14922']
 5170  0.947        ['15526', '14773', '15155', '15180']=>['15117']
 5171  0.947        ['15125', '15165', '15117']=>['15526', '15180']
 5172  0.947        ['15526', '15165', '15117']=>['15125', '15180']
 5173  0.947        ['14867', '14773', '15155', '15227']=>['15180']
 5174  0.947        ['15125', '15180', '15155', '15227']=>['14867']
 5175  0.947        ['15526', '15165', '15117']=>['14867', '14970']
 5176  0.947        ['15526', '15165', '15117']=>['14773', '15180']
 5177  0.947        ['15526', '15165', '15117']=>['14867', '15125', '14773']
 5178  0.947        ['15125', '15165', '15117']=>['14867', '15526', '14773']
 5179  0.947        ['15125', '15165', '15117']=>['15526', '14970', '15155']
 5180  0.947        ['15526', '15165', '15117']=>['15125', '14970', '15155']
 5181  0.947        ['15526', '15165', '14773', '15227']=>['15125', '15155']
 5182  0.947        ['15526', '15125', '15227', '15117', '14773', '15180']=>['14867']
 5183  0.947        ['14867', '15526', '15125', '15227', '15117', '14773']=>['15180']
 5184  0.947        ['14773', '15117', '15227']=>['15125', '15155']
 5185  0.947        ['14283', '15200', '14922', '14984', '15180']=>['14132']
 5186  0.947        ['15526', '15180', '14773', '15227']=>['15117']
 5187  0.947        ['15526', '15117', '15180']=>['14773', '15227']
 5188  0.947        ['15526', '15117', '15180']=>['15125', '15227']
 5189  0.947        ['15125', '15180', '15227']=>['15526', '15117']
 5190  0.947        ['15526', '15117', '15180']=>['15125', '14773', '15155']
 5191  0.947        ['15125', '14970', '15155']=>['15526', '15117', '15227']
 5192  0.947        ['15526', '15165', '15155']=>['15125']
 5193  0.947        ['15125', '14970', '15155', '15227']=>['14867', '14773']
 5194  0.947        ['15125', '14970', '15117', '15180']=>['14867', '14773']
 5195  0.947        ['14970', '14773', '15117', '15180']=>['14867', '15125']
 5196  0.947        ['14970', '15180', '15117', '15227']=>['14867']
 5197  0.947        ['14867', '14970', '15117', '15227']=>['15180']
 5198  0.947        ['15125', '15165', '15117', '14773']=>['15526', '15180']
 5199  0.947        ['15125', '15155', '15227', '14773', '15180']=>['14867']
 5200  0.947        ['14867', '14970', '15180', '15125']=>['15155', '15117']
 5201  0.947        ['14970', '15155', '15117', '15180']=>['14867', '15125']
 5202  0.947        ['14970', '15155', '15117', '15180']=>['14867', '14773']
 5203  0.947        ['15125', '15165', '15117', '14773']=>['15526', '14970', '15155']
 5204  0.947        ['14922', '14132', '15010', '14984', '15525']=>['15200']
 5205  0.947        ['14922', '14132', '15010', '15525', '14984', '15180']=>['15200']
 5206  0.947        ['14922', '14132', '15010', '14984', '15525']=>['15200', '15180']
 5207  0.947        ['15125', '14970', '14773', '15155']=>['15526', '15117', '15227']
 5208  0.947        ['15526', '15155', '15117', '15227']=>['14773', '15180']
 5209  0.947        ['15526', '15155', '15117', '15227']=>['15125', '15180']
 5210  0.947        ['14825', '14984', '15200']=>['14922', '14132']
 5211  0.947        ['14970', '15227', '15117', '14773', '15180']=>['14867']
 5212  0.947        ['15125', '14970', '15227', '15117', '15180']=>['14867']
 5213  0.947        ['15125', '14970', '15155', '15117', '15180']=>['14867', '14773']
 5214  0.947        ['14867', '14970', '15125', '14773', '15180']=>['15155', '15117']
 5215  0.947        ['14970', '15155', '15117', '14773', '15180']=>['14867', '15125']
 5216  0.947        ['14867', '14970', '15155', '15117']=>['15125', '14773', '15180']
 5217  0.947        ['15526', '15125', '14773', '15180']=>['14867']
 5218  0.947        ['14867', '15125', '15180']=>['15526', '14773']
 5219  0.947        ['15084', '14767', '14922', '15195']=>['14773']
 5220  0.947        ['15526', '14970', '15155', '15180']=>['14867']
 5221  0.947        ['15526', '15125', '15155', '15180']=>['14773', '15117', '15227']
 5222  0.947        ['14825', '14984', '14922', '14132']=>['15200', '15180']
 5223  0.947        ['15125', '14970', '15227', '15117', '14773', '15180']=>['14867']
 5224  0.947        ['15091', '15180', '15525']=>['14922', '14132']
 5225  0.947        ['15042', '15010', '15180']=>['14984']
 5226  0.947        ['15091', '14132', '15525']=>['14984', '15180']
 5227  0.947        ['15042', '14984', '14922', '15525']=>['14132']
 5228  0.947        ['15042', '15200', '15180', '15525']=>['14984', '14922']
 5229  0.947        ['15042', '15200', '14922', '15180']=>['14132']
 5230  0.947        ['14970', '15117', '15227']=>['15125', '14773', '15180']
 5231  0.947        ['15526', '14970', '15155', '15227']=>['14867', '14773']
 5232  0.947        ['15180', '14922', '14132', '14994']=>['14984', '15200']
 5233  0.947        ['15155', '15117', '15180']=>['15125', '14970', '15227']
 5234  0.947        ['15155', '15117', '15180']=>['14970', '14773', '15227']
 5235  0.947        ['15526', '14970', '15155', '15227']=>['14867', '15125']
 5236  0.947        ['14867', '15125', '14773']=>['15526']
 5237  0.947        ['15526', '15180', '15155', '15227']=>['14867']
 5238  0.947        ['15091', '14984', '14132', '15010']=>['15200']
 5239  0.947        ['15526', '15165', '15117', '14773']=>['14867', '14970']
 5240  0.947        ['15042', '15091', '15200']=>['14922', '15180']
 5241  0.947        ['15042', '15091', '15200']=>['14132', '15180']
 5242  0.947        ['14867', '15125', '15155']=>['15526', '14773', '15117']
 5243  0.947        ['15526', '15125', '14970', '15155', '15227']=>['14867', '14773']
 5244  0.947        ['15526', '14970', '15155', '15227', '14773']=>['14867', '15125']
 5245  0.947        ['15526', '15125', '14970', '15117', '15180']=>['14867', '14773']
 5246  0.947        ['15526', '14970', '15117', '14773', '15180']=>['14867', '15125']
 5247  0.947        ['14867', '14970', '15117', '15125']=>['15526', '14773', '15180']
 5248  0.947        ['15200', '15272']=>['14132', '15180']
 5249  0.947        ['15129', '15206', '15202', '15009']=>['14889']
 5250  0.947        ['15526', '15125', '15165', '15117']=>['14970', '15180']
 5251  0.947        ['15526', '14970', '15227', '15117', '15180']=>['14867']
 5252  0.947        ['15526', '15155', '15227', '14773', '15180']=>['14867']
 5253  0.947        ['15526', '15125', '15155', '15227', '15180']=>['14867']
 5254  0.947        ['15526', '15125', '15165', '15117']=>['14867', '14970']
 5255  0.947        ['15526', '14970', '15155', '15117', '15180']=>['14867', '14773']
 5256  0.947        ['14867', '15526', '14970', '15125', '15180']=>['15155', '15117']
 5257  0.947        ['15526', '14970', '15155', '15117', '15180']=>['14867', '15125']
 5258  0.947        ['15526', '15125', '14970', '15227', '15117', '15180']=>['14867']
 5259  0.947        ['14867', '14970', '15125', '15227', '15117']=>['15526', '15180']
 5260  0.947        ['14867', '15526', '14970', '15227', '15117']=>['15125', '15180']
 5261  0.947        ['15526', '15125', '15165', '15117', '14773']=>['14970', '15180']
 5262  0.947        ['15526', '14970', '15165', '15117']=>['15125', '14773', '15180']
 5263  0.947        ['15526', '15125', '15155', '15227', '14773', '15180']=>['14867']
 5264  0.947        ['15526', '15125', '15165', '15117', '14773']=>['14867', '14970']
 5265  0.947        ['15526', '14970', '15165', '15117']=>['14867', '15125', '14773']
 5266  0.947        ['15526', '14970', '15227', '15117', '14773', '15180']=>['14867']
 5267  0.947        ['14867', '14970', '15227', '15117', '14773']=>['15526', '15180']
 5268  0.947        ['14867', '15526', '14970', '15227', '15117']=>['14773', '15180']
 5269  0.947        ['15526', '15125', '14970', '15155', '15117', '15180']=>['14867', '14773']
 5270  0.947        ['14867', '15526', '14970', '15125', '14773', '15180']=>['15155', '15117']
 5271  0.947        ['15526', '14970', '15155', '15117', '14773', '15180']=>['14867', '15125']
 5272  0.947        ['14867', '15125', '15117', '14773', '15180']=>['15526', '14970', '15155']
 5273  0.947        ['15526', '14970', '15155']=>['14867']
 5274  0.947        ['15125', '15155', '15180']=>['15526', '15227']
 5275  0.947        ['15200', '15010', '15525']=>['14922', '15180']
 5276  0.947        ['14970', '15180', '15155', '15227']=>['14867']
 5277  0.947        ['14867', '15165', '15117']=>['14773', '15155']
 5278  0.947        ['15526', '14970', '15125', '15227', '15117', '14773', '15180']=>['14867']
 5279  0.947        ['14867', '14970', '15125', '15227', '15117', '14773']=>['15526', '15180']
 5280  0.947        ['14970', '15117', '15180']=>['15526', '15125', '15155']
 5281  0.947        ['14970', '15117', '15180']=>['15526', '15125', '15227']
 5282  0.947        ['14970', '15117', '15180']=>['15526', '14773', '15227']
 5283  0.947        ['14970', '15117', '15180']=>['15526', '14773', '15155']
 5284  0.947        ['15125', '14970', '15155', '15180']=>['14867', '14773']
 5285  0.947        ['14867', '15526', '14970', '15227', '14773']=>['15180']
 5286  0.947        ['15125', '14970', '15155', '15227', '15180']=>['14867']
 5287  0.947        ['14970', '15155', '15227', '14773', '15180']=>['14867']
 5288  0.947        ['15125', '14970', '15227']=>['15526', '14773', '15180']
 5289  0.947        ['14867', '14970', '14773', '15125']=>['15117', '15227']
 5290  0.947        ['15125', '14773', '15227', '15180']=>['15526', '14970', '15117']
 5291  0.946        ['14773', '15155', '15117', '15180']=>['14867', '15125']
 5292  0.946        ['14773', '15155', '15117', '15180']=>['15526', '14970', '15227']
 5293  0.946        ['15200', '15010', '15180']=>['14984', '14922']
 5294  0.946        ['15125', '15165', '15180']=>['14970', '15155']
 5295  0.946        ['15125', '15165', '15180']=>['15526', '14773', '15155']
 5296  0.946        ['15125', '15165', '15180']=>['14867', '15526', '14773']
 5297  0.946        ['15125', '14970', '15155', '15227', '14773', '15180']=>['14867']
 5298  0.946        ['14867', '15165', '15155']=>['14773']
 5299  0.946        ['15180', '15010', '15525']=>['14922']
 5300  0.946        ['15180', '14773', '15117', '15227']=>['14867']
 5301  0.946        ['14867', '14970', '15227', '15125']=>['15155', '15117']
 5302  0.946        ['14867', '14970', '15227', '15125']=>['15526', '14773', '15180']
 5303  0.946        ['15125', '15155', '15117', '15180']=>['15526', '14970', '14773', '15227']
 5304  0.946        ['15180', '14773', '15117', '15227']=>['15526', '15125', '14970', '15155']
 5305  0.946        ['15526', '15125', '15155']=>['14867', '14773']
 5306  0.946        ['15125', '15165', '15155']=>['14867', '14970']
 5307  0.946        ['15125', '15165', '15155']=>['14970', '15117', '15227']
 5308  0.946        ['15180', '15155', '15117', '15227']=>['14867', '15125']
 5309  0.946        ['15125', '15165', '14773', '15180']=>['14970', '15155']
 5310  0.946        ['15125', '15165', '15155']=>['14970', '14773', '15180']
 5311  0.946        ['15180', '15155', '15117', '15227']=>['14867', '14773']
 5312  0.946        ['14970', '15155', '15180']=>['15125', '14773', '15227']
 5313  0.946        ['14970', '15155', '15227']=>['15125', '14773', '15180']
 5314  0.946        ['15165', '15117', '14773']=>['14867', '15125']
 5315  0.946        ['15526', '15165', '15155', '14773']=>['15125', '15117']
 5316  0.946        ['15165', '15117', '14773']=>['15526', '15125', '15155']
 5317  0.946        ['15125', '15180', '15117', '15227']=>['14867', '14773']
 5318  0.946        ['14867', '14970', '15125', '15227', '14773']=>['15155', '15117']
 5319  0.946        ['14970', '15155', '15117', '15227']=>['14867', '15125', '14773']
 5320  0.946        ['15125', '14970', '14773', '15227']=>['14867']
 5321  0.946        ['15042', '15091', '14132', '15180']=>['14984', '14922']
 5322  0.946        ['15042', '15091', '14132', '15180']=>['14984', '15200']
 5323  0.946        ['15091', '14984', '14132', '15525']=>['15200']
 5324  0.946        ['15091', '15200', '15525']=>['14984', '14132']
 5325  0.946        ['14867', '15526', '14970', '15125']=>['15117', '15227']
 5326  0.946        ['15125', '15526', '14970']=>['14867', '14773']
 5327  0.946        ['15526', '15165', '15227']=>['14867', '14773']
 5328  0.946        ['15125', '15165', '15227']=>['14867', '15526']
 5329  0.946        ['15526', '15165', '15227']=>['14867', '15125']
 5330  0.946        ['15125', '15165', '15227']=>['15526', '14970', '15117']
 5331  0.946        ['15526', '15165', '15227']=>['15125', '14970', '15117']
 5332  0.946        ['15526', '15165', '15227']=>['14970', '14773', '15117']
 5333  0.946        ['15526', '15125', '14970', '15155', '15180']=>['14867', '14773']
 5334  0.946        ['15042', '15091', '14984', '15200']=>['14922', '14132']
 5335  0.946        ['15200', '14132', '15525']=>['14984', '14922']
 5336  0.946        ['15091', '15010', '15180']=>['14984', '14132']
 5337  0.946        ['14867', '15526', '14970', '15125', '14773']=>['15117', '15227']
 5338  0.946        ['15526', '15155', '15117', '15180']=>['14867', '14773']
 5339  0.946        ['15526', '15155', '15117', '15180']=>['14867', '15125']
 5340  0.946        ['14867', '15526', '15155', '15227']=>['14970', '15117']
 5341  0.946        ['14970', '15165', '14773', '15180']=>['15526', '15125']
 5342  0.946        ['14970', '15165', '15117']=>['15526', '15125', '14773', '15227']
 5343  0.946        ['15042', '15091']=>['14984']
 5344  0.946        ['15526', '14970', '15155', '15117']=>['14867', '15125', '14773']
 5345  0.946        ['14867', '14970', '14773', '15155']=>['15526', '15125', '15117']
 5346  0.946        ['15042', '15091', '15180']=>['14984', '15200']
 5347  0.946        ['14867', '15526', '14970', '15125', '15227']=>['15155', '15117']
 5348  0.946        ['14867', '14970', '15155', '15125']=>['15526', '15117', '15227']
 5349  0.946        ['15125', '15526', '14970', '15227']=>['14867']
 5350  0.946        ['15526', '15155', '15227']=>['14970', '15117']
 5351  0.946        ['15526', '15125', '14970', '15227', '14773']=>['14867']
 5352  0.946        ['14970', '15165', '15155', '14773']=>['15526', '15117']
 5353  0.946        ['14867', '15526', '14970', '15125', '15227', '14773']=>['15155', '15117']
 5354  0.946        ['15526', '14970', '15155', '15227', '15117']=>['14867', '15125', '14773']
 5355  0.946        ['14867', '14970', '15125', '15155', '14773']=>['15526', '15117', '15227']
 5356  0.946        ['14867', '15526', '15155', '15117']=>['15125']
