index  confidence   rules
 4685  0.951        ['15155', '15117', '15125', '14970']=>['14773', '15180', '15526']
 4686  0.951        ['14773', '15117', '15526']=>['14867']
 4687  0.951        ['15155', '14867', '14970']=>['15526']
 4688  0.951        ['14773', '15155', '15125', '15117', '14970']=>['14867']
 4689  0.951        ['15180', '15125', '14970']=>['15155']
 4690  0.951        ['14773', '15227', '15526', '14867']=>['14970']
 4691  0.951        ['14773', '15227', '15125', '14970']=>['15180', '15526']
 4692  0.951        ['15180', '15125', '14970']=>['14773', '15227', '15526']
 4693  0.951        ['14984', '15487', '15180', '15200', '14922']=>['14132']
 4694  0.951        ['15155', '14970', '15125', '14867']=>['15180', '15526']
 4695  0.951        ['15180', '15165', '15526', '14970']=>['15125']
 4696  0.951        ['14773', '15165', '15155', '14970']=>['15117', '15125']
 4697  0.951        ['14773', '15155', '15125', '14867', '14970']=>['15180', '15526']
 4698  0.951        ['15180', '15227', '15117']=>['15155']
 4699  0.951        ['15155', '15117', '15526', '14970']=>['14867']
 4700  0.951        ['15117', '15526', '15125', '14970']=>['14867']
 4701  0.950        ['14773', '15227', '15526']=>['15125']
 4702  0.950        ['14773', '15227', '15155', '15117']=>['15180']
 4703  0.950        ['14773', '15227', '15155', '15117']=>['14867']
 4704  0.950        ['14773', '15155', '15526', '15117', '14970']=>['14867']
 4705  0.950        ['14773', '15117', '14867', '14970']=>['15155', '15526']
 4706  0.950        ['14773', '15117', '14867', '14970']=>['15227', '15526']
 4707  0.950        ['15227', '15117', '15526', '14867']=>['14773', '14970']
 4708  0.950        ['15227', '15117', '15526', '14867']=>['15125', '14970']
 4709  0.950        ['14773', '15227', '15125', '14867']=>['14970']
 4710  0.950        ['14773', '15125', '15526', '15117', '14970']=>['14867']
 4711  0.950        ['15165', '15117', '15526']=>['15155', '14970']
 4712  0.950        ['15165', '15117', '15526']=>['14773', '14867']
 4713  0.950        ['14773', '15227', '15155', '14867']=>['15117', '15526', '14970']
 4714  0.950        ['15227', '15155', '15117', '15125']=>['14867']
 4715  0.950        ['15155', '15125', '15526', '15117', '14970']=>['14867']
 4716  0.950        ['15117', '15227', '15155', '15125']=>['14773', '15180']
 4717  0.950        ['14773', '15155', '15180', '15125']=>['15227', '15117']
 4718  0.950        ['15180', '14132', '15091']=>['14922']
 4719  0.950        ['14773', '15227', '15117', '15125']=>['14867']
 4720  0.950        ['14773', '15227', '15117', '15125']=>['15180']
 4721  0.950        ['15227', '15117', '14867', '14970']=>['14773', '15155', '15125', '15526']
 4722  0.950        ['15180', '15526', '15125', '14867']=>['15227']
 4723  0.950        ['14773', '15227', '15155', '14970']=>['15180', '15526']
 4724  0.950        ['14773', '15227', '15155', '15125', '15117']=>['14867']
 4725  0.950        ['14773', '15155', '15125', '15526', '15117', '14970']=>['14867']
 4726  0.950        ['14831', '15058']=>['15129']
 4727  0.950        ['15180', '15525', '15010']=>['14132', '14984']
 4728  0.950        ['15227', '15155', '15125', '14867']=>['15180']
 4729  0.950        ['15155', '15117', '14867', '14970']=>['15180']
 4730  0.950        ['15165', '15526', '15125', '14970']=>['15155', '15117']
 4731  0.950        ['14773', '15227', '15526', '15180', '14970']=>['15155', '15125']
 4732  0.950        ['15227', '15155', '15125', '14970']=>['14773', '15180', '15526']
 4733  0.950        ['14773', '15155', '15180', '15526']=>['15125', '14970']
 4734  0.950        ['14984', '15091', '15042', '14922']=>['15180', '15200']
 4735  0.950        ['14984', '15091', '15042', '14922']=>['15180', '14132']
 4736  0.950        ['15180', '14984', '15010', '15525']=>['14922']
 4737  0.950        ['14773', '15165', '15117', '14970']=>['15180']
 4738  0.950        ['14773', '15227', '15155', '15125', '14867']=>['15180']
 4739  0.950        ['14773', '15155', '14867', '15117', '14970']=>['15180']
 4740  0.950        ['14773', '15125', '15526', '15165', '14970']=>['15155', '15117']
 4741  0.950        ['14773', '15165', '15117', '14970']=>['15155', '15526', '15125']
 4742  0.950        ['15117', '15227', '15155', '15526']=>['14867']
 4743  0.950        ['15155', '15125', '14970']=>['14867']
 4744  0.950        ['15180', '15117', '15526']=>['15227']
 4745  0.950        ['15227', '15117', '15526']=>['15125', '14970']
 4746  0.950        ['14773', '15117', '14970']=>['15227', '15526']
 4747  0.950        ['15227', '15117', '15526']=>['14773', '14970']
 4748  0.950        ['15200', '14984', '15272']=>['14132', '14922']
 4749  0.950        ['14132', '14984', '15272']=>['15200', '14922']
 4750  0.950        ['15180', '15248', '14922']=>['15200', '14984']
 4751  0.950        ['14773', '15165', '15227', '14970']=>['15155', '15125']
 4752  0.950        ['14773', '15155', '15125', '14970']=>['14867']
 4753  0.950        ['14773', '15227', '15117']=>['15155']
 4754  0.950        ['14773', '15227', '15117']=>['15526', '15125', '14970']
 4755  0.950        ['14984', '14922', '15272']=>['15200']
 4756  0.950        ['15227', '15117', '15526', '15125']=>['14867']
 4757  0.950        ['14773', '15227', '15117', '15526']=>['14867']
 4758  0.950        ['14773', '15227', '15117', '15526']=>['15180']
 4759  0.950        ['15227', '15117', '15526', '15125']=>['15180']
 4760  0.950        ['15227', '15117', '15526', '15125']=>['15155', '14970']
 4761  0.950        ['14773', '15227', '15117', '15526']=>['15155', '14970']
 4762  0.950        ['15180', '15227', '15125', '14867']=>['14773', '15117', '14970']
 4763  0.950        ['15180', '15125', '15117', '14867']=>['14773', '15227', '14970']
 4764  0.950        ['15180', '15125', '14867']=>['15526']
 4765  0.950        ['14781', '15011']=>['14767']
 4766  0.950        ['14773', '15227', '15125', '15526', '15117']=>['14867']
 4767  0.950        ['14773', '15227', '15125', '15526', '15117']=>['15180']
 4768  0.950        ['14773', '15227', '15125', '15526', '15117']=>['15155', '14970']
 4769  0.950        ['14773', '15227', '15155', '15526', '15117']=>['14867']
 4770  0.950        ['15227', '15155', '15125', '15526', '15117']=>['14867']
 4771  0.950        ['14773', '15227', '15155', '15526', '15117']=>['15180', '15125']
 4772  0.950        ['15227', '15155', '15125', '15526', '15117']=>['14773', '15180']
 4773  0.950        ['15180', '15155', '15117']=>['14773', '15227', '15125', '15526']
 4774  0.950        ['15180', '15165', '15155']=>['14773', '15125']
 4775  0.950        ['15200', '15091', '15042', '14922']=>['15180', '14132']
 4776  0.950        ['15227', '15117', '14970']=>['14867']
 4777  0.950        ['15227', '15117', '14970']=>['15180']
 4778  0.950        ['14773', '15227', '15155', '15125', '15526', '15117']=>['14867']
 4779  0.950        ['15010', '15091', '14922']=>['15200', '14984']
 4780  0.950        ['15165', '15117', '15526', '14970']=>['14773', '14867']
 4781  0.950        ['15200', '14984', '15010', '15525']=>['14132', '14922']
 4782  0.950        ['15200', '14984', '15010', '15525']=>['15180', '14132', '14922']
 4783  0.950        ['14773', '15117', '15180']=>['15125', '14970']
 4784  0.950        ['14825', '15200']=>['14984']
 4785  0.950        ['15227', '15155', '15125']=>['14867']
 4786  0.950        ['15155', '15526', '15125', '14970']=>['14867']
 4787  0.950        ['14984', '14994', '14922']=>['15180']
 4788  0.950        ['14773', '15165', '15227', '14867']=>['14970']
 4789  0.950        ['15165', '15117', '15125', '14970']=>['15526', '14867']
 4790  0.950        ['15165', '15117', '14867']=>['15526', '15125', '14970']
 4791  0.950        ['15227', '15155', '15125', '14867', '15526']=>['15180']
 4792  0.950        ['14773', '15227', '15155', '14867', '15526']=>['15180']
 4793  0.950        ['15165', '15117', '15125', '14970']=>['15180', '15526']
 4794  0.950        ['15155', '15125', '14867', '15117', '14970']=>['15180', '15526']
 4795  0.950        ['15525', '15091']=>['14984']
 4796  0.950        ['15200', '15091']=>['14922']
 4797  0.950        ['15227', '15526', '15125']=>['15117']
 4798  0.950        ['14773', '15227', '15155', '15125']=>['14867']
 4799  0.950        ['15155', '15117', '14970']=>['14773', '14867']
 4800  0.950        ['14773', '15155', '15125', '15526', '14970']=>['14867']
 4801  0.950        ['15155', '15117', '14970']=>['14773', '15180', '15125']
 4802  0.950        ['14773', '15155', '14867', '15526', '14970']=>['15227', '15125']
 4803  0.950        ['14773', '15125', '15165', '15117', '14970']=>['15526', '14867']
 4804  0.950        ['15180', '15117', '14867', '14970']=>['14773', '15227', '15526']
 4805  0.950        ['14773', '15125', '15165', '15117', '14970']=>['15180', '15526']
 4806  0.950        ['14773', '15227', '15155', '15125', '14867', '15526']=>['15180']
 4807  0.950        ['14773', '15227', '15125', '14867', '15180']=>['15155', '15526']
 4808  0.950        ['15180', '15117', '14867', '14970']=>['15227', '15526', '15125']
 4809  0.950        ['14773', '15155', '15125', '14867', '15117', '14970']=>['15180', '15526']
 4810  0.950        ['15180', '15117', '14867', '14970']=>['14773', '15155', '15125', '15526']
 4811  0.950        ['15117', '15526', '15125']=>['14773', '14867']
 4812  0.950        ['15180', '15165', '15125']=>['15227', '14970']
 4813  0.950        ['15200', '15525', '15042', '14922']=>['15180', '14984']
 4814  0.950        ['14773', '15155', '15180', '15117']=>['14867']
 4815  0.950        ['15165', '15155', '15125']=>['15180', '15526']
 4816  0.950        ['15165', '15155', '15125']=>['15526', '14867']
 4817  0.950        ['15180', '15155', '14867', '14970']=>['14773', '15227']
 4818  0.950        ['14773', '15165', '15180', '15125']=>['15227', '14970']
 4819  0.950        ['15165', '15155', '15125']=>['15227', '15117', '15526']
 4820  0.950        ['15180', '15155', '14867', '14970']=>['15227', '15125']
 4821  0.950        ['15200', '15272']=>['14132']
 4822  0.950        ['15200', '14984', '15091', '15525']=>['15180', '14132']
 4823  0.950        ['15155', '15526', '14970']=>['15125']
 4824  0.949        ['15180', '15155', '15117', '15125']=>['14867']
 4825  0.949        ['14132', '15248', '14922']=>['15200', '14984']
 4826  0.949        ['14132', '15248', '14922']=>['15180', '15200']
 4827  0.949        ['15165', '15125', '14867']=>['14773']
 4828  0.949        ['15155', '15117', '15526', '15125']=>['14773', '14867']
 4829  0.949        ['15180', '15165', '15227']=>['15117']
 4830  0.949        ['15165', '15155', '15117']=>['15227', '14970']
 4831  0.949        ['14773', '15165', '15155', '15125']=>['15526', '14867']
 4832  0.949        ['14773', '15165', '15155', '15125']=>['15180', '15526']
 4833  0.949        ['14773', '15165', '15155', '15125']=>['15227', '15117', '15526']
 4834  0.949        ['15165', '15155', '15117']=>['14773', '15227', '15125', '15526']
 4835  0.949        ['14773', '15125', '14970']=>['15155', '15526']
 4836  0.949        ['15165', '15125', '14970']=>['14867']
 4837  0.949        ['15117', '15125', '14970']=>['14773', '14867']
 4838  0.949        ['15227', '15125', '14970']=>['14773', '15155', '15526']
 4839  0.949        ['15117', '15125', '14970']=>['14773', '15180', '15526']
 4840  0.949        ['15227', '15117', '15526', '14970']=>['14867']
 4841  0.949        ['14773', '15117', '15180', '15125']=>['14867']
 4842  0.949        ['15227', '15117', '15125', '14970']=>['14867']
 4843  0.949        ['14773', '15227', '15117', '14970']=>['14867']
 4844  0.949        ['15180', '15227', '15526', '15125']=>['14773', '15155']
 4845  0.949        ['15180', '15227', '15526', '15125']=>['15117', '14970']
 4846  0.949        ['15227', '15117', '15125', '14970']=>['15180', '15526']
 4847  0.949        ['15227', '15117', '15526', '14970']=>['15180', '15125']
 4848  0.949        ['14773', '15227', '15117', '14970']=>['15180', '15526']
 4849  0.949        ['15227', '15117', '15526', '14970']=>['14773', '15180']
 4850  0.949        ['14773', '15165', '15155', '15526']=>['15117']
 4851  0.949        ['14773', '15165', '15117']=>['15155', '15526']
 4852  0.949        ['15117', '15227', '15155', '14970']=>['14867']
 4853  0.949        ['14773', '15155', '15125', '15180', '15117']=>['14867']
 4854  0.949        ['14773', '15165', '15117']=>['15227', '15125', '14970']
 4855  0.949        ['15227', '15155', '15117', '14970']=>['15180', '15526', '15125']
 4856  0.949        ['15180', '15227', '15117', '15125']=>['15155', '15526', '14970']
 4857  0.949        ['15117', '15227', '15155', '14970']=>['14773', '15180', '15526']
 4858  0.949        ['15117', '15526', '14970']=>['14867']
 4859  0.949        ['14773', '15165', '15227', '15180']=>['15117']
 4860  0.949        ['15165', '15227', '15125', '14970']=>['15155', '15117']
 4861  0.949        ['15227', '15155', '15125', '14867', '15117']=>['15180']
 4862  0.949        ['15180', '15155', '15125', '14867']=>['15227', '15117']
 4863  0.949        ['14773', '15155', '15526', '14970']=>['14867']
 4864  0.949        ['15227', '15155', '14970']=>['15180']
 4865  0.949        ['15180', '15155', '14970']=>['15227']
 4866  0.949        ['15227', '15155', '15526', '15125']=>['14867']
 4867  0.949        ['14773', '15227', '15155', '15526']=>['14867']
 4868  0.949        ['14773', '15227', '15125', '15117', '14970']=>['14867']
 4869  0.949        ['14773', '15227', '15125', '15117', '14970']=>['15180', '15526']
 4870  0.949        ['15180', '15227', '15526', '14970']=>['14773', '15117', '15125']
 4871  0.949        ['15180', '15155', '14970']=>['14773', '15125', '15117', '15526']
 4872  0.949        ['14773', '15117', '15180', '14867']=>['15227']
 4873  0.949        ['15227', '15155', '15125', '15117', '14970']=>['14867']
 4874  0.949        ['14773', '15227', '15155', '15117', '14970']=>['14867']
 4875  0.949        ['14773', '15227', '15155', '15117', '14970']=>['15180', '15526', '15125']
 4876  0.949        ['14773', '15227', '15125', '15180', '15117']=>['15155', '15526', '14970']
 4877  0.949        ['15227', '15155', '15125', '15117', '14970']=>['14773', '15180', '15526']
 4878  0.949        ['15180', '15227', '15155']=>['14773', '15125', '15526', '15117', '14970']
 4879  0.949        ['14984', '15042', '15091', '15200', '14922']=>['15180', '14132']
 4880  0.949        ['15180', '15200', '15091', '15042']=>['14132', '14984', '14922']
 4881  0.949        ['15155', '15117', '15125', '14970']=>['14773', '14867']
 4882  0.949        ['14773', '15227', '15155', '15125', '15526']=>['14867']
 4883  0.949        ['15165', '15227', '15125']=>['14773', '15155']
 4884  0.949        ['14773', '15227', '15155', '15125', '15117', '14970']=>['14867']
 4885  0.949        ['15180', '15125', '14970']=>['14773', '15155']
 4886  0.949        ['15165', '15117', '14970']=>['15180']
 4887  0.949        ['15165', '15117', '14970']=>['15155', '15125']
 4888  0.949        ['15165', '15117', '14970']=>['15227', '15526']
 4889  0.949        ['15200', '14132', '15091']=>['15180', '14922']
 4890  0.949        ['15200', '14132', '15091']=>['14984', '14922']
 4891  0.949        ['15180', '14984', '15091', '14922']=>['15200', '14132']
 4892  0.949        ['14773', '15165', '15125', '14970']=>['15155', '15117']
 4893  0.949        ['14773', '15165', '15125', '14970']=>['15526', '14867']
 4894  0.949        ['15155', '15125', '14867', '14970']=>['14773', '15180', '15526']
 4895  0.949        ['14773', '15227', '14867', '14970']=>['15125']
 4896  0.949        ['15117', '15526', '15125', '14970']=>['14773', '14867']
 4897  0.949        ['15180', '15117', '15526', '15125']=>['14867']
 4898  0.949        ['15180', '15227', '15117']=>['14773', '15155']
 4899  0.949        ['15180', '15227', '15117']=>['15155', '15125']
 4900  0.949        ['14773', '15117', '15180', '15526']=>['14867']
 4901  0.949        ['14773', '15155', '14867', '14970']=>['15117', '15526']
 4902  0.949        ['15155', '15117', '15526', '14970']=>['14773', '14867']
 4903  0.949        ['14773', '15227', '15526', '15117', '14970']=>['14867']
 4904  0.949        ['15227', '15125', '15526', '15117', '14970']=>['14867']
 4905  0.949        ['14773', '15155', '15526', '15180', '15117']=>['14867']
 4906  0.949        ['14773', '15165', '15227', '15125']=>['15526', '14867']
 4907  0.949        ['15155', '15125', '15526', '15180', '15117']=>['14867']
 4908  0.949        ['15227', '15155', '15526', '15117', '14970']=>['14867']
 4909  0.949        ['15180', '15165', '15526', '14970']=>['14773', '15125']
 4910  0.949        ['14773', '15165', '15227', '15125']=>['15117', '15526', '14970']
 4911  0.949        ['14773', '15227', '15125', '14867']=>['15117']
 4912  0.949        ['15010', '14132', '15091']=>['15180', '14984']
 4913  0.949        ['14773', '15227', '15155', '15117']=>['15180', '15125']
 4914  0.949        ['14773', '15125', '15526', '15180', '15117']=>['14867']
 4915  0.949        ['14773', '15227', '15125', '15526', '15117', '14970']=>['14867']
 4916  0.949        ['15227', '15117', '15526', '14867']=>['14773', '15125', '14970']
 4917  0.949        ['14773', '15117', '14867', '14970']=>['15227', '15526', '15125']
 4918  0.949        ['14773', '15227', '15155', '15526', '15117', '14970']=>['14867']
 4919  0.949        ['14773', '15227', '14867', '15526', '15117']=>['15155', '14970']
 4920  0.949        ['14773', '15155', '15125', '15526', '15180', '15117']=>['14867']
 4921  0.949        ['15227', '15155', '15125', '15526', '15117', '14970']=>['14867']
 4922  0.949        ['15227', '15125', '14867', '15526', '15117']=>['15155', '14970']
 4923  0.949        ['14773', '15227', '15117', '15125']=>['15155', '14970']
 4924  0.949        ['15200', '14984', '15091', '15042']=>['15180', '14132']
 4925  0.949        ['15200', '14984', '15091', '15042']=>['15180', '14922']
 4926  0.949        ['14773', '15155', '15180', '14970']=>['15227', '15526']
 4927  0.949        ['15117', '15227', '15155', '15125']=>['14773', '14867']
 4928  0.949        ['15155', '15125', '15526', '15117', '14970']=>['14773', '14867']
 4929  0.949        ['15165', '15117', '15526']=>['15125', '14867']
 4930  0.949        ['15165', '15117', '15125']=>['15526', '14867']
 4931  0.949        ['14773', '15165', '15227', '15526']=>['15155']
 4932  0.949        ['15165', '15117', '15526']=>['14773', '15155', '14970']
 4933  0.949        ['14773', '15155', '15227', '15125', '15526', '15117', '14970']=>['14867']
 4934  0.949        ['14773', '15227', '15125', '14867', '15526', '15117']=>['15155', '14970']
 4935  0.949        ['14773', '15227', '15155', '14867']=>['15125', '15117', '15526', '14970']
 4936  0.949        ['15227', '15155', '15526']=>['14867']
 4937  0.949        ['14773', '15227', '15155', '14970']=>['14867']
 4938  0.949        ['15180', '15526', '15125', '14867']=>['14773', '15227']
 4939  0.949        ['14773', '15227', '15155', '14970']=>['15180', '15526', '15125']
 4940  0.949        ['14773', '15227', '15526', '14970']=>['15117']
 4941  0.949        ['15180', '15200', '15042']=>['14922']
 4942  0.949        ['15180', '15155', '15117', '14970']=>['14867']
 4943  0.949        ['14773', '15165', '15117', '15125']=>['15526', '14867']
 4944  0.949        ['15180', '14984', '14922', '15272']=>['15200']
 4945  0.949        ['15200', '14984', '15272']=>['15180', '14922']
 4946  0.949        ['14132', '14984', '15091', '15042']=>['15200', '14922']
 4947  0.949        ['15180', '14984', '14922', '15272']=>['15200', '14132']
 4948  0.949        ['15200', '14984', '15272']=>['15180', '14132', '14922']
 4949  0.949        ['14132', '14984', '15272']=>['15180', '15200', '14922']
 4950  0.949        ['14773', '15117', '14970']=>['14867']
 4951  0.949        ['15227', '15526', '14970']=>['14773']
 4952  0.949        ['15227', '15117', '15526']=>['14867']
 4953  0.949        ['15180', '15117', '15125', '14970']=>['14867']
 4954  0.949        ['15180', '15117', '15526', '14970']=>['14867']
 4955  0.949        ['14773', '15117', '15180', '14970']=>['14867']
 4956  0.949        ['15227', '15155', '15125', '14970']=>['14867']
 4957  0.949        ['14773', '15117', '14970']=>['15155', '15526']
 4958  0.949        ['15227', '15117', '15526']=>['14773', '15125', '14970']
 4959  0.949        ['14773', '15117', '14970']=>['15227', '15526', '15125']
 4960  0.949        ['15009', '14867', '15058']=>['15129']
 4961  0.949        ['15180', '15117', '15526']=>['15155', '15125']
 4962  0.949        ['15180', '15117', '15526']=>['14773', '15155']
 4963  0.949        ['15155', '15125', '14970']=>['14773', '14867']
 4964  0.949        ['15227', '15155', '15125', '14867']=>['14773', '15180']
 4965  0.949        ['14773', '15155', '15180', '15117', '14970']=>['14867']
 4966  0.949        ['15155', '15117', '14867', '14970']=>['14773', '15180']
 4967  0.949        ['15155', '15125', '15180', '15117', '14970']=>['14867']
 4968  0.949        ['15155', '15117', '14867', '14970']=>['15180', '15125']
 4969  0.949        ['15165', '15526', '15125', '14970']=>['14773', '15155', '15117']
 4970  0.949        ['15227', '15155', '15117', '15526']=>['15180']
 4971  0.949        ['14773', '15227', '15155', '15125', '14970']=>['14867']
 4972  0.949        ['14773', '15125', '15180', '15117', '14970']=>['14867']
 4973  0.949        ['14151', '14931']=>['14197']
 4974  0.949        ['14825', '14132', '14984', '14922']=>['15200']
 4975  0.949        ['14773', '15165', '15117', '14970']=>['15125', '14867']
 4976  0.949        ['14773', '15165', '15117', '14970']=>['15180', '15125']
 4977  0.949        ['14773', '15155', '15125', '15180', '15117', '14970']=>['14867']
 4978  0.949        ['14773', '15155', '14867', '15117', '14970']=>['15180', '15125']
 4979  0.949        ['15180', '15155', '15526', '15125']=>['15227', '15117']
 4980  0.949        ['15180', '14132', '15525', '15010']=>['14984', '14922']
 4981  0.949        ['15525', '15091']=>['15180']
 4982  0.949        ['14773', '15227', '15117', '15526']=>['15125', '14867']
 4983  0.949        ['15227', '15117', '15526', '15125']=>['14773', '14867']
 4984  0.949        ['14773', '15227', '15117', '15526']=>['15180', '15125']
 4985  0.949        ['15227', '15117', '15526', '15125']=>['14773', '15180']
 4986  0.949        ['15227', '15117', '15526', '15125']=>['14773', '15155', '14970']
 4987  0.949        ['14773', '15227', '15117', '15526']=>['15155', '15125', '14970']
 4988  0.949        ['14825', '14984', '15180', '14132', '14922']=>['15200']
 4989  0.949        ['15091', '15042', '14922']=>['15180', '14984']
 4990  0.948        ['14773', '15155', '14970']=>['15125']
 4991  0.948        ['15155', '15117', '15526']=>['14773']
 4992  0.948        ['15200', '14984', '15487']=>['15180']
 4993  0.948        ['15180', '15155', '15117']=>['15227', '14970']
 4994  0.948        ['15180', '14132', '14994', '14922']=>['15200']
 4995  0.948        ['15227', '15155', '15526', '14970']=>['14867']
 4996  0.948        ['14773', '15155', '15526', '15180', '14970']=>['14867']
 4997  0.948        ['14773', '15227', '15155', '15526', '15117']=>['15125', '14867']
 4998  0.948        ['15227', '15155', '15125', '15526', '15117']=>['14773', '14867']
 4999  0.948        ['14825', '14922']=>['15180', '14132']
 5000  0.948        ['15227', '15155', '15117']=>['14867']
 5001  0.948        ['15188', '14993', '14197', '14931']=>['14717']
 5002  0.948        ['15227', '15117', '14970']=>['14773', '15180']
 5003  0.948        ['15227', '15117', '14970']=>['15180', '15125']
 5004  0.948        ['15155', '15526', '15180', '15117', '14970']=>['14867']
 5005  0.948        ['15200', '14994', '14922']=>['15180', '14984']
 5006  0.948        ['14984', '15042', '15525', '15200', '14922']=>['15180', '14132']
 5007  0.948        ['15200', '14132', '15525', '15042']=>['15180', '14984', '14922']
 5008  0.948        ['14773', '15227', '15155', '15526', '14970']=>['14867']
 5009  0.948        ['15125', '15526', '15180', '15117', '14970']=>['14867']
 5010  0.948        ['14970', '15117', '15125', '14867']=>['15180', '15526']
 5011  0.948        ['15227', '15155', '15125', '15526', '14970']=>['14867']
 5012  0.948        ['14773', '15526', '15180', '15117', '14970']=>['14867']
 5013  0.948        ['14773', '15155', '15125', '15526', '15180']=>['14867']
 5014  0.948        ['15227', '15526', '15125']=>['14773', '15117']
 5015  0.948        ['15200', '15525', '15091', '14922']=>['15180', '14132', '14984']
 5016  0.948        ['15227', '15155', '15125']=>['14773', '14867']
 5017  0.948        ['15155', '15526', '15125', '14970']=>['14773', '14867']
 5018  0.948        ['15180', '14984', '15272']=>['15200']
 5019  0.948        ['15227', '14867', '15526', '15117', '14970']=>['15180']
 5020  0.948        ['15165', '15117', '15526', '14970']=>['15125', '14867']
 5021  0.948        ['15165', '15117', '15526', '14970']=>['14773', '15180']
 5022  0.948        ['15165', '15117', '15526', '14970']=>['15180', '15125']
 5023  0.948        ['14773', '15155', '15526', '15180', '15117', '14970']=>['14867']
 5024  0.948        ['15155', '15125', '15526', '15180', '15117', '14970']=>['14867']
 5025  0.948        ['14132', '15248', '14922']=>['15180', '14984', '15200']
 5026  0.948        ['15525', '15091', '14922']=>['15180', '14132']
 5027  0.948        ['14132', '15525', '15091']=>['15180', '14922']
 5028  0.948        ['14773', '15125', '15526', '15180', '15117', '14970']=>['14867']
 5029  0.948        ['14773', '15125', '14867', '15117', '14970']=>['15180', '15526']
 5030  0.948        ['14773', '15227', '15155', '15125', '15526', '14970']=>['14867']
 5031  0.948        ['14773', '15155', '15125']=>['14867']
 5032  0.948        ['15165', '15117', '15125', '14970']=>['14773', '15526', '14867']
 5033  0.948        ['15165', '15117', '14867']=>['14773', '15125', '15526', '14970']
 5034  0.948        ['15165', '15117', '15125', '14970']=>['14773', '15180', '15526']
 5035  0.948        ['14773', '15227', '15155', '14867', '15526']=>['15180', '15125']
 5036  0.948        ['15227', '15155', '15125', '14867', '15526']=>['14773', '15180']
 5037  0.948        ['14773', '15155', '15125', '15526', '15180', '15117', '14970']=>['14867']
 5038  0.948        ['15155', '15125', '14867', '15117', '14970']=>['14773', '15180', '15526']
 5039  0.948        ['14984', '14902', '15200', '14132', '14922']=>['15180']
 5040  0.948        ['15129', '15009', '15206']=>['15202', '14867']
 5041  0.948        ['15200', '15272']=>['14132', '14984']
 5042  0.948        ['14773', '15117', '15526', '14867']=>['15155', '15125']
 5043  0.948        ['15180', '15117', '15125']=>['14867']
 5044  0.948        ['15091', '14984', '15010']=>['14132']
 5045  0.948        ['14132', '15091', '15042']=>['14922']
 5046  0.948        ['14773', '15227', '15125', '14867', '15180']=>['15117', '15526', '14970']
 5047  0.948        ['15180', '15117', '14867', '14970']=>['14773', '15227', '15125', '15526']
 5048  0.948        ['15155', '15526', '14970']=>['14773', '15125']
 5049  0.948        ['15180', '15155', '15125', '14970']=>['14867']
 5050  0.948        ['15180', '15117', '14970']=>['15227', '15526']
 5051  0.948        ['15180', '15117', '14970']=>['15155', '15526']
 5052  0.948        ['14773', '15125', '14970']=>['15180', '15526']
 5053  0.948        ['15180', '15165', '15125']=>['15526', '14867']
 5054  0.948        ['15180', '15165', '15125']=>['15155', '15526']
 5055  0.948        ['15180', '15165', '15125']=>['14773', '15227', '14970']
 5056  0.948        ['14773', '15165', '15155', '14867']=>['15526']
 5057  0.948        ['14773', '15155', '15125', '15180', '14970']=>['14867']
 5058  0.948        ['14773', '15125', '15180', '14867']=>['15117']
 5059  0.948        ['14773', '15227', '15180', '15125']=>['15155', '15526']
 5060  0.948        ['14773', '15125', '15180', '14867']=>['15526', '14970']
 5061  0.948        ['14773', '15125', '14867', '14970']=>['15180', '15526']
 5062  0.948        ['15227', '15125', '14970']=>['15180', '15526']
 5063  0.948        ['14781', '14742']=>['15165', '14767']
 5064  0.948        ['15180', '15227', '15155', '15117']=>['14867']
 5065  0.948        ['15165', '15155', '15125']=>['15180', '14970']
 5066  0.948        ['15165', '15155', '15125']=>['14773', '15526', '14867']
 5067  0.948        ['14773', '15165', '15180', '15125']=>['15155', '15526']
 5068  0.948        ['15165', '15155', '15125']=>['14773', '15180', '15526']
 5069  0.948        ['14773', '15165', '15180', '15125']=>['15526', '14867']
 5070  0.948        ['15165', '15155', '15125']=>['14773', '15227', '15117', '15526']
 5071  0.948        ['15180', '15155', '14867', '14970']=>['14773', '15227', '15125']
 5072  0.948        ['15180', '15525', '14922']=>['14132']
 5073  0.948        ['15180', '15155', '15117', '15125']=>['14773', '14867']
 5074  0.948        ['15227', '14970', '15125', '14867']=>['15180', '15526']
 5075  0.948        ['15180', '15155', '15117', '15125']=>['15227', '15526', '14970']
 5076  0.948        ['14773', '15227', '15180', '15117']=>['15155', '15526', '14970']
 5077  0.948        ['14773', '15227', '15117', '14970']=>['15125', '14867']
 5078  0.948        ['15227', '15117', '15125', '14970']=>['14773', '14867']
 5079  0.948        ['15180', '15227', '15526', '15125']=>['14773', '15117', '14970']
 5080  0.948        ['14773', '15227', '15117', '14970']=>['15180', '15526', '15125']
 5081  0.948        ['15227', '15117', '15526', '14970']=>['14773', '15180', '15125']
 5082  0.948        ['14773', '15117', '15180', '15125']=>['15227', '15526', '14970']
 5083  0.948        ['15227', '15117', '15125', '14970']=>['14773', '15180', '15526']
 5084  0.948        ['14773', '15117', '15180', '15125']=>['15155', '15526', '14970']
 5085  0.948        ['15227', '15117', '15125']=>['14867']
 5086  0.948        ['14773', '15227', '15526', '15125']=>['14867']
