index  confidence   rules
 3993  0.957        ['15227', '15165', '14773', '15117']=>['15526', '15125', '15155']
 3994  0.957        ['15227', '15165', '15125', '15117']=>['14773', '15526', '15155']
 3995  0.957        ['15155', '15227', '14867', '14773', '15125', '14970']=>['15180']
 3996  0.957        ['15117', '15155', '15227', '15125', '14970']=>['15180', '14773']
 3997  0.957        ['15117', '15155', '15227', '14773', '14970']=>['15180', '15125']
 3998  0.957        ['15117', '15227', '14773', '15125', '15180']=>['14970', '15155']
 3999  0.957        ['15227', '15180', '15155']=>['14773', '15117', '15125', '14970']
 4000  0.957        ['14867', '15117', '15180', '14773']=>['14970', '15526', '15125']
 4001  0.957        ['15227', '14867', '15155']=>['14773']
 4002  0.957        ['15227', '14867', '15125', '15526']=>['14773', '15117']
 4003  0.957        ['14773', '15117', '15180']=>['15526']
 4004  0.957        ['14922', '15042', '15200', '15525', '14984']=>['14132']
 4005  0.957        ['15042', '14132', '15200', '15525']=>['14922', '14984']
 4006  0.957        ['14132', '15487', '14984']=>['14922']
 4007  0.957        ['15010', '15042', '15200']=>['15180', '14984']
 4008  0.957        ['15165', '14773', '15180', '15155']=>['14867']
 4009  0.957        ['15117', '15227', '14773', '15125', '15165']=>['14867']
 4010  0.957        ['15165', '14773', '15180', '15155']=>['14970', '15125']
 4011  0.957        ['14132', '15272']=>['14922', '14984']
 4012  0.957        ['14994', '15200', '15180']=>['14984']
 4013  0.957        ['15227', '15165', '15526']=>['15117', '15125']
 4014  0.957        ['15227', '15165', '15125']=>['15526', '15117']
 4015  0.957        ['15227', '15165', '15526']=>['14773', '15117']
 4016  0.957        ['15227', '14773', '15125', '15180']=>['15155']
 4017  0.957        ['14773', '14867', '15180', '15155']=>['15526']
 4018  0.957        ['15165', '14970', '15117']=>['15227']
 4019  0.957        ['15165', '14970', '15117']=>['14773', '15155']
 4020  0.957        ['15227', '14970', '14773', '15117']=>['15180']
 4021  0.957        ['15227', '14970', '15125', '15117']=>['15180']
 4022  0.957        ['15200', '15042', '15091', '14922']=>['15180', '14984']
 4023  0.957        ['14984', '15091', '14922', '15525']=>['15200']
 4024  0.957        ['14970', '14773', '15125', '15165']=>['14867']
 4025  0.957        ['14970', '14773', '15125', '15165']=>['15526', '15155']
 4026  0.957        ['14970', '14867', '15125', '15155']=>['15180', '14773']
 4027  0.957        ['15227', '15526', '15117', '15180']=>['14970', '15155']
 4028  0.957        ['15117', '15227', '14773', '15125', '14970']=>['15180']
 4029  0.957        ['14970', '15180', '15155']=>['14773', '15125', '15117']
 4030  0.957        ['15227', '15165', '14773', '15125']=>['14970', '15117']
 4031  0.957        ['15117', '15155', '15227', '15526', '14970']=>['15180', '14773']
 4032  0.957        ['15117', '15155', '14773', '15526', '15180']=>['15227', '14970']
 4033  0.957        ['15117', '15155', '15227', '15526', '14970']=>['15180', '15125']
 4034  0.957        ['15117', '15155', '15526', '15125', '15180']=>['15227', '14970']
 4035  0.957        ['15227', '15526', '15125']=>['14970']
 4036  0.957        ['15042', '15200', '15180', '15525']=>['14132']
 4037  0.957        ['14922', '15272']=>['14132']
 4038  0.957        ['15117', '15155', '15227', '15526', '15125', '14970']=>['15180', '14773']
 4039  0.957        ['15117', '15155', '15227', '14773', '15526', '14970']=>['15180', '15125']
 4040  0.957        ['15117', '15155', '14773', '15125', '15526', '15180']=>['15227', '14970']
 4041  0.957        ['15117', '15227', '14773', '15526', '15180']=>['14970', '15125', '15155']
 4042  0.957        ['15117', '15227', '15526', '15125', '15180']=>['14970', '14773', '15155']
 4043  0.957        ['15227', '14773', '15180', '15155']=>['15526', '15117', '15125', '14970']
 4044  0.957        ['14970', '15125', '15117']=>['15180', '14773']
 4045  0.957        ['15227', '14970', '15125']=>['14773', '15155']
 4046  0.957        ['14132', '15091', '15180', '14984']=>['14922']
 4047  0.957        ['15165', '15125', '15117']=>['15180']
 4048  0.957        ['15165', '15125', '15117']=>['14867', '14773']
 4049  0.957        ['15165', '15526', '15117']=>['14773', '15125', '15155']
 4050  0.957        ['15165', '15125', '15117']=>['14773', '15526', '15155']
 4051  0.957        ['15227', '14773', '14867', '15155']=>['14970', '15117', '15125']
 4052  0.957        ['15091', '15200', '15180', '15525']=>['14132', '14922']
 4053  0.957        ['15125', '14773', '15117', '15165']=>['15180']
 4054  0.957        ['14970', '15526', '15117', '15155']=>['15180', '14773']
 4055  0.957        ['15180', '14773', '15117', '15526']=>['14970', '15155']
 4056  0.957        ['14970', '14867', '15125', '15180']=>['15526', '15155']
 4057  0.957        ['14970', '15526', '15117', '15155']=>['15180', '15125']
 4058  0.957        ['15125', '15526', '15117', '15180']=>['14970', '15155']
 4059  0.957        ['15117', '15227', '15526', '15125', '14970']=>['15180']
 4060  0.957        ['15125', '15526', '15117', '15180']=>['15227', '14970']
 4061  0.957        ['15227', '15180', '15117']=>['14970', '15526', '15125']
 4062  0.957        ['15227', '14773', '15125', '15526', '15180']=>['15155']
 4063  0.957        ['15042', '14132', '15091', '14922']=>['15200', '15180']
 4064  0.957        ['15117', '15227', '14773', '15526', '14970']=>['15180']
 4065  0.957        ['15180', '14773', '15117', '15526']=>['15227', '14970']
 4066  0.957        ['15227', '15180', '15117']=>['14970', '14773', '15526']
 4067  0.956        ['15227', '14364', '14288']=>['15188']
 4068  0.956        ['14970', '14773', '15125']=>['15155']
 4069  0.956        ['14970', '14773', '15125']=>['15180']
 4070  0.956        ['14970', '14867', '15117', '14773']=>['15227', '15125']
 4071  0.956        ['15117', '15155', '14773', '15526', '14970']=>['15180', '15125']
 4072  0.956        ['15117', '14773', '15125', '15526', '15180']=>['14970', '15155']
 4073  0.956        ['15117', '15227', '14773', '15125', '15526', '14970']=>['15180']
 4074  0.956        ['15117', '14773', '15125', '15526', '15180']=>['15227', '14970']
 4075  0.956        ['14970', '15526', '15125', '15165']=>['15180']
 4076  0.956        ['14970', '15526', '15125', '15165']=>['15227', '15117']
 4077  0.956        ['14970', '15165', '15526', '15125']=>['14867', '14773']
 4078  0.956        ['15155', '14867', '15526', '15125', '14970']=>['15180', '14773']
 4079  0.956        ['14867', '14773', '15125', '14970', '15180']=>['15526', '15155']
 4080  0.956        ['14867', '15125', '15155']=>['14773', '15117']
 4081  0.956        ['14742', '14781']=>['15165']
 4082  0.956        ['14970', '14773', '15180', '15155']=>['15227']
 4083  0.956        ['15227', '15165', '15526', '15125']=>['14867', '14773']
 4084  0.956        ['15165', '14773', '15125', '15526', '14970']=>['15180']
 4085  0.956        ['15165', '14773', '15125', '15526', '14970']=>['15227', '15117']
 4086  0.956        ['15227', '15165', '15526', '15125']=>['14970', '14773', '15117']
 4087  0.956        ['14970', '14773', '15117', '15165']=>['15227', '15526', '15125']
 4088  0.956        ['15227', '14773', '15125', '15526']=>['15117']
 4089  0.956        ['14970', '15125', '15117', '15526']=>['15180', '14773']
 4090  0.956        ['14889', '14831', '15117']=>['14867']
 4091  0.956        ['15227', '14970', '14773', '15155']=>['15180', '15125']
 4092  0.956        ['15180', '14867', '15117', '15526']=>['14773', '15125', '15155']
 4093  0.956        ['15165', '14773', '15117', '15526']=>['14970', '15155']
 4094  0.956        ['15125', '14867', '15117', '15180']=>['15227', '15526']
 4095  0.956        ['15227', '14867', '15125', '15180']=>['15526', '15117']
 4096  0.956        ['14867', '15117', '15125']=>['15526']
 4097  0.956        ['15010', '15200', '15525']=>['14922', '14984']
 4098  0.956        ['15227', '14970', '15526', '15125']=>['15180', '14773']
 4099  0.956        ['15227', '14867', '15180', '14773']=>['15526']
 4100  0.956        ['15227', '14867', '15117', '14773']=>['15155']
 4101  0.956        ['15227', '14867', '15117', '14773']=>['14970', '15526']
 4102  0.956        ['15125', '15526', '15117', '15165']=>['15180']
 4103  0.956        ['15165', '15125', '15117', '15526']=>['14867', '14773']
 4104  0.956        ['15125', '15526', '15117', '15165']=>['14970', '15155']
 4105  0.956        ['14984', '15091', '15525']=>['15180']
 4106  0.956        ['14984', '15091', '15525']=>['14922']
 4107  0.956        ['14970', '15526', '15180', '15155']=>['15227']
 4108  0.956        ['14970', '15526', '15117', '15165']=>['15180']
 4109  0.956        ['15117', '14773', '15125', '15526', '15165']=>['15180']
 4110  0.956        ['15117', '14773', '15125', '15526', '15165']=>['14970', '15155']
 4111  0.956        ['14970', '15165', '15526', '15117']=>['14773', '15125', '15155']
 4112  0.956        ['14970', '15526', '15125']=>['15180', '14773']
 4113  0.956        ['15227', '15180', '14867', '15526']=>['15125']
 4114  0.956        ['15200', '14132', '14825']=>['14922', '14984']
 4115  0.956        ['14970', '15125', '15117', '15165']=>['15180', '14773']
 4116  0.956        ['14970', '15165', '15125', '15117']=>['14867', '14773']
 4117  0.956        ['15165', '14867', '15117']=>['14970', '14773', '15125']
 4118  0.956        ['15117', '15155', '14867', '15125', '14970']=>['15180', '14773']
 4119  0.956        ['15227', '15180', '15125']=>['15117']
 4120  0.956        ['15155', '14773', '15526', '14970', '15180']=>['15227', '15125']
 4121  0.956        ['15227', '14970', '15526', '15155']=>['14773', '15125', '15180']
 4122  0.956        ['15227', '14867', '14773', '15125', '15180']=>['14970', '15117']
 4123  0.956        ['14970', '14867', '15117', '15180']=>['15227', '14773', '15125']
 4124  0.956        ['14889', '14831', '15009']=>['14867']
 4125  0.956        ['14970', '15125', '14867', '15117']=>['15180']
 4126  0.956        ['15165', '15180', '15125']=>['14867', '14773']
 4127  0.956        ['15165', '15180', '15125']=>['14773', '15155']
 4128  0.956        ['15117', '14867', '14773', '15125', '14970']=>['15180']
 4129  0.956        ['14773', '15117', '15155']=>['15526']
 4130  0.956        ['14970', '14773', '15117']=>['15227', '15125']
 4131  0.956        ['15010', '15091', '15200']=>['14922', '14984']
 4132  0.956        ['15010', '15091', '15200']=>['14132', '14984']
 4133  0.956        ['15010', '15091', '15200']=>['14132', '15180']
 4134  0.956        ['15117', '15155', '14867', '15526', '14970']=>['15180']
 4135  0.956        ['14970', '14867', '15180', '15155']=>['15526', '15117']
 4136  0.956        ['14132', '15091', '15200', '14984']=>['15180', '14922']
 4137  0.956        ['15042', '15200', '15525']=>['14922']
 4138  0.956        ['14132', '14994', '14922', '14984']=>['15200']
 4139  0.956        ['15227', '14867', '15526', '14773', '15180']=>['15155']
 4140  0.956        ['15227', '15165', '15180']=>['14773', '15125', '15526']
 4141  0.956        ['15117', '15165', '14773', '15526', '14970']=>['15180']
 4142  0.956        ['15117', '14867', '15526', '15125', '15180']=>['14970', '15155']
 4143  0.956        ['15117', '15155', '14867', '14773', '15526', '14970']=>['15180']
 4144  0.956        ['15117', '14867', '15526', '14773', '15180']=>['14970', '15155']
 4145  0.956        ['15227', '14970', '14867', '15526']=>['15125']
 4146  0.956        ['15227', '15125', '14867', '15117']=>['15526', '15155']
 4147  0.956        ['14132', '15010', '15091', '15180', '14984']=>['15200']
 4148  0.956        ['14867', '15125', '15180', '15155']=>['15227', '14773', '15526']
 4149  0.956        ['15227', '14970', '15125', '15165']=>['14773', '15526', '15155']
 4150  0.956        ['15117', '15165', '15526', '15125', '14970']=>['14867', '14773']
 4151  0.956        ['15117', '15165', '15526', '15125', '14970']=>['15180', '14773']
 4152  0.956        ['15117', '15155', '14867', '15526', '15125', '14970']=>['15180', '14773']
 4153  0.956        ['15117', '14867', '15526', '15125', '14773', '15180']=>['14970', '15155']
 4154  0.956        ['14867', '15125', '15180', '15155']=>['14773', '15117', '15526', '14970']
 4155  0.956        ['14994', '15200', '14984']=>['15180']
 4156  0.956        ['15227', '14867', '15526', '15125', '15180']=>['14970', '14773', '15117']
 4157  0.956        ['14970', '15117', '15155']=>['15227', '14773', '15526']
 4158  0.956        ['14970', '15117', '15155']=>['15227', '15526', '15125']
 4159  0.956        ['15227', '14970', '14867', '15125']=>['15180']
 4160  0.956        ['15227', '14970', '14867', '15125']=>['15526', '15155']
 4161  0.956        ['15227', '14773', '15117', '15180']=>['14970', '15155']
 4162  0.956        ['15125', '15117', '15180', '15155']=>['15227', '14970']
 4163  0.956        ['15117', '14867', '15526', '15125', '14970']=>['15180']
 4164  0.956        ['14132', '15272']=>['14922', '15180', '14984']
 4165  0.956        ['15180', '15125', '15155']=>['15227']
 4166  0.956        ['15125', '15117', '15180']=>['15227', '14773', '15526']
 4167  0.956        ['15155', '15227', '14867', '14773', '14970']=>['15180']
 4168  0.956        ['15155', '14867', '14773', '14970', '15180']=>['15227']
 4169  0.956        ['15227', '14970', '14867', '15180']=>['14773', '15155']
 4170  0.956        ['15227', '14970', '14867', '15180']=>['15125', '15155']
 4171  0.956        ['14970', '14773', '15117', '15155']=>['15227', '15526', '15125']
 4172  0.956        ['14773', '15117', '15180']=>['15526', '15125']
 4173  0.956        ['15165', '14773', '15117']=>['15125', '15155']
 4174  0.956        ['15227', '14867', '14773', '15125', '14970']=>['15180']
 4175  0.956        ['15117', '15155', '14773', '15125', '15180']=>['15227', '14970']
 4176  0.956        ['15227', '15125', '15117', '15180']=>['14970', '14773', '15155']
 4177  0.956        ['15227', '14970', '15117', '15155']=>['14773', '15125', '15180']
 4178  0.956        ['15227', '14867', '14773', '15125', '14970']=>['15526', '15155']
 4179  0.956        ['15117', '14867', '15526', '15125', '14773', '14970']=>['15180']
 4180  0.955        ['14970', '15180', '15117']=>['15155']
 4181  0.955        ['14970', '15180', '15117']=>['15227']
 4182  0.955        ['15227', '15165', '15117']=>['15180']
 4183  0.955        ['15227', '15165', '15117']=>['14867', '14773']
 4184  0.955        ['15227', '15165', '15117']=>['14867', '15125']
 4185  0.955        ['15227', '15165', '15117']=>['14970', '15155']
 4186  0.955        ['15165', '15526', '15125', '15180']=>['14867', '14773']
 4187  0.955        ['15165', '15526', '15125', '15180']=>['14773', '15155']
 4188  0.955        ['15165', '14773', '15117', '15155']=>['15227', '15526', '15125']
 4189  0.955        ['15227', '15165', '15117']=>['14773', '15125', '15526', '15155']
 4190  0.955        ['15155', '15227', '14867', '15125', '14970']=>['15180', '14773']
 4191  0.955        ['15248', '14132', '14922']=>['15200']
 4192  0.955        ['15042', '15091', '15180']=>['14132', '14984']
 4193  0.955        ['14984', '15091', '14922', '15525']=>['14132', '15180']
 4194  0.955        ['14984', '15091', '15180', '15525']=>['14132', '14922']
 4195  0.955        ['15091', '14922', '15180', '15525']=>['14132', '14984']
 4196  0.955        ['14922', '14132', '15091', '15525', '14984']=>['15200']
 4197  0.955        ['14970', '14867', '15125', '14773']=>['15180']
 4198  0.955        ['14867', '15125', '15180', '14773']=>['14970']
 4199  0.955        ['15227', '15165', '14773', '15117']=>['15180']
 4200  0.955        ['15227', '15165', '15125', '15117']=>['15180']
 4201  0.955        ['15227', '15165', '14773', '15117']=>['14867', '15125']
 4202  0.955        ['15227', '15165', '15125', '15117']=>['14867', '14773']
 4203  0.955        ['15227', '15165', '14773', '15117']=>['14970', '15155']
 4204  0.955        ['15227', '15165', '15125', '15117']=>['14970', '15155']
 4205  0.955        ['15010', '15200', '15180']=>['14922']
 4206  0.955        ['15227', '15165', '15125']=>['14867']
 4207  0.955        ['15227', '15165', '15526']=>['14773', '15125', '15117']
 4208  0.955        ['15227', '15165', '15125']=>['14773', '15117', '15526']
 4209  0.955        ['14922', '15272']=>['14132', '15180']
 4210  0.955        ['15010', '14984', '15200', '15525']=>['15180', '14922']
 4211  0.955        ['15227', '14970', '15125', '15117']=>['15180', '14773']
 4212  0.955        ['15227', '14970', '14773', '15117']=>['15180', '15125']
 4213  0.955        ['15125', '14773', '15117', '15180']=>['15227', '14970']
 4214  0.955        ['15125', '14773', '15117', '15180']=>['14970', '15155']
 4215  0.955        ['14970', '15117', '15165']=>['14867']
 4216  0.955        ['15165', '14970', '15117']=>['15227', '15125']
 4217  0.955        ['15165', '14970', '15117']=>['15227', '14773']
 4218  0.955        ['15526', '15117', '15180', '15155']=>['15227', '14970']
 4219  0.955        ['15227', '15526', '15125']=>['14970', '14773']
 4220  0.955        ['15200', '15091', '14922', '15525']=>['15180', '14984']
 4221  0.955        ['14132', '15091', '15200']=>['15180', '14984']
 4222  0.955        ['14889', '14867', '15202', '15129']=>['15009']
 4223  0.955        ['14970', '15165', '14773', '15125']=>['15180']
 4224  0.955        ['14970', '14773', '15125', '15165']=>['15227', '15117']
 4225  0.955        ['15227', '14867', '15526', '15125', '14970']=>['15180']
 4226  0.955        ['15227', '15526', '15117', '15180']=>['14970', '14773', '15155']
 4227  0.955        ['15227', '15526', '15117', '15180']=>['14970', '15125', '15155']
 4228  0.955        ['14773', '14767', '14922']=>['15195']
 4229  0.955        ['15227', '14970', '15125']=>['15180']
 4230  0.955        ['15042', '15200', '15525', '15180', '14984']=>['14132', '14922']
 4231  0.955        ['15227', '14867', '15526', '15125', '14773', '14970']=>['15180']
 4232  0.955        ['15117', '15155', '14773', '15526', '15180']=>['15227', '14970', '15125']
 4233  0.955        ['15117', '15155', '15526', '15125', '15180']=>['15227', '14970', '14773']
 4234  0.955        ['15117', '15155', '15227', '15526', '14970']=>['14773', '15125', '15180']
 4235  0.955        ['14773', '15117', '15526', '15155']=>['14867']
 4236  0.955        ['14970', '14867', '15125', '15526']=>['15180']
 4237  0.955        ['15010', '15200', '15180', '15525']=>['14132', '14922', '14984']
 4238  0.955        ['15125', '14773', '15117', '15155']=>['14867']
 4239  0.955        ['14867', '15526', '15125', '14773', '14970']=>['15180']
 4240  0.955        ['15042', '15091', '15200']=>['15180', '14984']
 4241  0.955        ['15165', '15526', '15117']=>['15180']
 4242  0.955        ['15165', '15125', '15117']=>['15180', '14773']
 4243  0.955        ['15165', '15125', '15117']=>['14970', '15155']
 4244  0.955        ['15165', '15526', '15117']=>['15227', '14970']
 4245  0.955        ['15180', '14773', '15117', '15526']=>['14970', '15125', '15155']
 4246  0.955        ['15180', '15125', '15117', '15526']=>['14970', '14773', '15155']
 4247  0.955        ['14970', '15526', '15117', '15155']=>['14773', '15125', '15180']
 4248  0.955        ['15117', '15227', '15526', '15125', '14970']=>['15180', '14773']
 4249  0.955        ['15117', '15227', '14773', '15526', '14970']=>['15180', '15125']
 4250  0.955        ['15227', '14773', '15125', '15526', '15180']=>['14970', '15117']
 4251  0.955        ['15180', '14773', '15117', '15526']=>['15227', '14970', '15125']
 4252  0.955        ['15180', '15125', '15117', '15526']=>['15227', '14970', '14773']
 4253  0.955        ['15227', '15180', '15117']=>['14773', '15526', '15125', '14970']
 4254  0.955        ['14970', '15180', '15125']=>['15526', '15117']
 4255  0.955        ['15125', '14773', '15117', '15165']=>['14970', '15155']
 4256  0.955        ['15155', '14867', '14773', '15526', '15180']=>['14970', '15125']
 4257  0.955        ['14970', '14867', '15125', '15180']=>['14773', '15526', '15155']
 4258  0.955        ['15526', '15125', '15117']=>['14867']
 4259  0.955        ['14970', '14867', '15117', '14773']=>['15125', '15155']
 4260  0.955        ['15125', '15526', '15117', '15155']=>['14867']
 4261  0.955        ['15200', '14825', '14984']=>['15180', '14922']
 4262  0.955        ['14970', '14867', '15117', '15155']=>['15227', '15526']
 4263  0.955        ['15227', '14867', '15117', '15155']=>['14970', '15526']
 4264  0.955        ['14970', '15526', '15125', '15165']=>['15180', '14773']
 4265  0.955        ['14970', '15526', '15125', '15165']=>['15227', '14773', '15117']
 4266  0.955        ['14970', '14773', '15180', '15155']=>['15227', '15125']
 4267  0.955        ['14773', '15125', '15180', '15155']=>['15227', '14970']
 4268  0.955        ['15010', '15200', '15525']=>['14132', '14984']
 4269  0.955        ['15010', '15200', '15525']=>['14132', '15180', '14984']
 4270  0.955        ['15117', '15155', '14867', '14773', '14970']=>['15227', '15526']
 4271  0.955        ['15227', '14970', '14773', '15180']=>['15526', '15125']
 4272  0.955        ['15180', '14867', '15117', '15526']=>['15227', '15125']
 4273  0.955        ['15180', '14867', '15117', '15526']=>['15227', '14773']
 4274  0.955        ['15200', '15180', '15525']=>['14984']
 4275  0.955        ['15125', '14773', '15117', '15526']=>['14867']
 4276  0.955        ['15180', '15272']=>['14132']
 4277  0.955        ['15227', '14867', '15125', '15180']=>['15155']
 4278  0.955        ['15165', '14773', '15117', '15526']=>['15180']
 4279  0.955        ['15165', '14773', '15117', '15526']=>['14867', '15125']
 4280  0.955        ['15125', '14867', '15117', '15180']=>['15227', '14773', '15526']
 4281  0.955        ['15227', '14867', '15125', '15180']=>['14773', '15117', '15526']
 4282  0.955        ['14867', '15526', '15125', '14773', '15180']=>['15117']
 4283  0.955        ['15227', '14867', '15117', '14773']=>['14970', '15526', '15125']
 4284  0.955        ['15042', '14132', '15091', '15200']=>['14922', '15180', '14984']
 4285  0.955        ['15117', '15155', '14773', '15125', '15526']=>['14867']
 4286  0.955        ['15165', '15180', '15155']=>['14867']
 4287  0.955        ['15165', '15125', '15117', '15526']=>['15180', '14773']
 4288  0.955        ['15165', '15125', '15117', '15526']=>['14970', '14773', '15155']
 4289  0.955        ['14970', '15526', '15180', '15155']=>['15227', '14773']
 4290  0.955        ['14970', '15526', '15180', '15155']=>['15227', '15125']
 4291  0.955        ['15526', '15125', '15180', '15155']=>['15227', '14970']
 4292  0.955        ['15227', '14970', '15180', '15125']=>['15526', '15155']
 4293  0.955        ['14773', '15117', '15526']=>['15155']
 4294  0.955        ['14773', '15117', '15155']=>['15125']
 4295  0.955        ['14132', '14825']=>['15180', '14922']
 4296  0.955        ['14970', '15125', '15155']=>['15227', '15117']
 4297  0.955        ['15227', '15180', '15125']=>['14773', '15117']
 4298  0.955        ['15010', '15091', '14922']=>['14132', '15180']
 4299  0.955        ['15117', '15227', '14867', '15125', '14970']=>['15180']
 4300  0.955        ['15117', '15227', '14867', '14773', '14970']=>['15180']
 4301  0.955        ['15227', '15180', '14867', '15526']=>['14773', '15125']
 4302  0.955        ['15117', '14867', '14773', '15125', '15180']=>['14970', '15155']
 4303  0.955        ['15227', '14773', '15125', '14970', '15180']=>['15526', '15155']
 4304  0.954        ['14132', '15487', '14984']=>['15180', '14922']
 4305  0.954        ['15042', '15200', '15525']=>['14984']
 4306  0.954        ['14970', '14773', '15125', '15155']=>['15227', '15117']
 4307  0.954        ['14922', '15255', '15180']=>['14132']
 4308  0.954        ['15200', '14132', '14825']=>['14922', '15180', '14984']
 4309  0.954        ['15117', '15227', '14867', '14773', '15125', '14970']=>['15180']
 4310  0.954        ['14132', '15091', '14922', '14984']=>['15180']
 4311  0.954        ['14970', '15125', '14867', '15117']=>['15180', '14773']
 4312  0.954        ['15042', '15200', '15180', '14984']=>['14132']
 4313  0.954        ['14132', '15180', '15487']=>['14984']
 4314  0.954        ['14993', '14747', '14984']=>['14132']
 4315  0.954        ['15165', '15180', '15125']=>['15227', '15526']
 4316  0.954        ['14132', '15200', '15525']=>['15180', '14984']
 4317  0.954        ['15188', '14717', '15190']=>['14197']
 4318  0.954        ['15227', '15117', '15155']=>['14970', '15526']
 4319  0.954        ['15227', '14970', '15117']=>['15526', '15155']
 4320  0.954        ['15227', '14970', '14867', '15526']=>['14773', '15125']
 4321  0.954        ['15165', '15125', '15155']=>['15227', '14970', '15526']
 4322  0.954        ['15165', '14773', '15125', '15180']=>['15227', '15526']
 4323  0.954        ['15117', '15155', '14867', '15526', '14970']=>['15180', '15125']
 4324  0.954        ['14970', '14867', '15180', '15155']=>['15117', '15125', '15526']
 4325  0.954        ['15117', '15155', '14867', '15526', '14970']=>['15180', '14773']
 4326  0.954        ['14970', '14867', '15180', '15155']=>['14773', '15117', '15526']
 4327  0.954        ['15180', '14773', '15125', '15526']=>['15227']
 4328  0.954        ['14970', '15526', '15125', '15155']=>['15227', '15117']
 4329  0.954        ['15227', '15125', '15155']=>['14970', '15526', '15117']
 4330  0.954        ['15227', '15125', '14867', '15117']=>['14773', '15526', '15155']
 4331  0.954        ['15227', '14867', '15526', '14773', '15180']=>['15125', '15155']
 4332  0.954        ['15117', '15227', '14867', '15526', '14773', '14970']=>['15180']
 4333  0.954        ['15117', '14867', '15526', '14773', '15180']=>['15227', '14970']
 4334  0.954        ['15227', '14867', '15526', '14773', '15180']=>['14970', '15117']
 4335  0.954        ['15165', '14773', '15125', '15155']=>['15227', '14970', '15526']
 4336  0.954        ['15117', '15165', '14773', '15526', '14970']=>['14867', '15125']
 4337  0.954        ['15117', '15227', '14867', '15526', '15125', '14970']=>['15180']
 4338  0.954        ['15117', '14867', '15526', '15125', '15180']=>['15227', '14970']
 4339  0.954        ['15117', '15165', '14773', '15526', '14970']=>['15180', '15125']
 4340  0.954        ['15117', '15155', '14867', '14773', '15526', '14970']=>['15180', '15125']
 4341  0.954        ['15117', '14867', '15526', '14773', '15180']=>['14970', '15125', '15155']
 4342  0.954        ['15117', '14867', '15526', '15125', '15180']=>['14970', '14773', '15155']
 4343  0.954        ['15155', '14773', '15125', '15526', '14970']=>['15227', '15117']
 4344  0.954        ['15227', '14773', '15125', '15155']=>['14970', '15526', '15117']
 4345  0.954        ['14970', '15117', '15155']=>['14773', '15125', '15526', '15227']
 4346  0.954        ['14773', '15117', '15180', '15155']=>['15227', '14970']
 4347  0.954        ['15117', '14867', '15526', '14773', '14970']=>['15180']
 4348  0.954        ['15227', '14970', '15125', '15165']=>['15180']
 4349  0.954        ['15227', '15165', '14970', '15125']=>['14867']
 4350  0.954        ['15227', '14970', '14867', '15155']=>['15180']
 4351  0.954        ['15117', '15227', '14867', '14773', '15125', '15526', '14970']=>['15180']
 4352  0.954        ['15117', '14867', '15526', '15125', '14773', '15180']=>['15227', '14970']
 4353  0.954        ['15091', '15200', '14984']=>['14132']
 4354  0.954        ['15180', '15125', '15155']=>['15227', '14773']
 4355  0.954        ['15227', '14970', '14867', '15125']=>['15180', '14773']
 4356  0.954        ['15227', '14773', '15117', '15180']=>['14970', '15125', '15155']
 4357  0.954        ['15125', '15117', '15180', '15155']=>['15227', '14970', '14773']
 4358  0.954        ['15227', '14970', '14867', '15125']=>['14773', '15526', '15155']
 4359  0.954        ['15117', '14867', '15526', '15125', '14970']=>['15180', '14773']
 4360  0.954        ['14773', '15125', '15526', '15155']=>['14867']
 4361  0.954        ['14132', '14984', '15180', '15272']=>['15200', '14922']
 4362  0.954        ['15200', '15042', '15091', '14922']=>['14132', '14984']
 4363  0.954        ['15227', '14867', '15155']=>['15117']
 4364  0.954        ['15227', '14867', '15155']=>['15125']
 4365  0.954        ['14970', '15180', '15117']=>['15227', '14773']
 4366  0.954        ['14970', '15180', '15117']=>['14773', '15155']
 4367  0.954        ['14970', '15180', '15117']=>['15125', '15155']
 4368  0.954        ['14970', '15180', '15117']=>['15227', '15125']
 4369  0.954        ['15165', '14773', '15117']=>['15227', '15526']
 4370  0.954        ['15248', '15180']=>['14984']
 4371  0.954        ['15155', '15227', '14867', '14773', '14970']=>['15180', '15125']
 4372  0.954        ['15155', '14867', '14773', '14970', '15180']=>['15227', '15125']
 4373  0.954        ['15155', '14867', '14773', '15125', '15180']=>['15227', '14970']
 4374  0.954        ['15227', '14970', '14867', '15180']=>['14773', '15125', '15155']
 4375  0.954        ['14970', '14867', '15125', '14773']=>['15526', '15155']
 4376  0.954        ['15227', '14773', '15125', '15180']=>['14970', '15117']
 4377  0.954        ['15010', '15042', '14132']=>['15180']
 4378  0.954        ['14867', '15117', '15180', '14773']=>['15155']
 4379  0.954        ['15200', '15091', '14922', '15525']=>['14132', '15180']
 4380  0.954        ['15227', '15165', '15117']=>['15180', '14773']
 4381  0.954        ['15227', '15165', '15117']=>['15180', '15125']
 4382  0.954        ['15227', '15165', '15117']=>['14867', '14773', '15125']
 4383  0.954        ['15165', '14773', '15117', '15155']=>['15227', '14970']
 4384  0.954        ['15227', '15165', '15117']=>['14970', '14773', '15155']
 4385  0.954        ['15227', '15165', '15117']=>['14970', '15125', '15155']
 4386  0.954        ['14825', '15180', '14984']=>['14132', '14922']
 4387  0.954        ['15227', '15165', '15125']=>['14867', '14773']
 4388  0.954        ['15227', '15165', '15125']=>['14970', '15117']
