index  confidence   rules
 3690  0.960        ['14283', '15200', '14132', '14984']=>['14922', '15180']
 3691  0.960        ['14970', '15125', '15117']=>['15526', '14773', '15155']
 3692  0.960        ['15248', '14922', '14984']=>['15200']
 3693  0.960        ['15272', '14922', '14984']=>['14132']
 3694  0.959        ['15117', '14867', '15180', '15526']=>['15155']
 3695  0.959        ['14970', '15227', '15165', '14773']=>['15117', '15526']
 3696  0.959        ['15125', '14773', '15180', '15155']=>['15227', '15526']
 3697  0.959        ['14970', '15125', '15526', '15117', '15155']=>['15180']
 3698  0.959        ['14970', '14773', '15180', '15155']=>['15117', '15526']
 3699  0.959        ['15125', '15117', '14867', '15180']=>['15526', '15155']
 3700  0.959        ['14773', '15117', '15165', '15526']=>['14970', '15227', '15125']
 3701  0.959        ['14970', '15125', '15180']=>['15227']
 3702  0.959        ['15200', '15091', '14922']=>['14132']
 3703  0.959        ['14970', '15125', '14773', '15117', '15526', '15155']=>['15180']
 3704  0.959        ['15200', '15180', '15487']=>['14922']
 3705  0.959        ['14984', '15180', '15091', '14922', '15525']=>['15200']
 3706  0.959        ['14970', '15227', '15125', '15155']=>['15180']
 3707  0.959        ['14283', '15200', '15180']=>['14984']
 3708  0.959        ['14970', '15117', '15165', '15526']=>['14773', '15155']
 3709  0.959        ['14970', '15227', '15117', '15526', '14867']=>['15125', '14773', '15155']
 3710  0.959        ['14970', '15227', '15125', '15117', '14867']=>['15526', '14773', '15155']
 3711  0.959        ['14970', '15227', '14773', '15117', '14867']=>['15125', '15526', '15155']
 3712  0.959        ['15117', '15164', '14867']=>['15202']
 3713  0.959        ['14970', '15227', '15125', '14773', '15155']=>['15180']
 3714  0.959        ['15525', '15200', '14922']=>['14984']
 3715  0.959        ['15117', '15165', '14867']=>['14970', '15526']
 3716  0.959        ['15117', '15165', '14867']=>['15125', '14773', '15526']
 3717  0.959        ['14970', '15125', '15165', '15117']=>['15526', '15155']
 3718  0.959        ['15091', '15180', '14132']=>['14984']
 3719  0.959        ['14970', '15227', '15125', '15526']=>['14773', '15155']
 3720  0.959        ['14970', '15117', '14867', '15180']=>['15227']
 3721  0.959        ['14970', '15117', '14867', '15180']=>['15125', '15155']
 3722  0.959        ['14970', '15117', '14867', '15180']=>['14773', '15155']
 3723  0.959        ['15125', '15227', '15180', '14773', '14867']=>['15155']
 3724  0.959        ['14970', '15125', '15165', '14773', '15117']=>['15526', '15155']
 3725  0.959        ['15227', '14867', '15180', '15526']=>['14773']
 3726  0.959        ['14773', '15117', '14867', '15526']=>['15155']
 3727  0.959        ['14922', '15487', '14984']=>['15200']
 3728  0.959        ['15125', '15165', '15180']=>['14970', '14773', '15117']
 3729  0.959        ['14984', '15180', '15091', '14922', '14132', '15525']=>['15200']
 3730  0.959        ['15525', '15091', '15200', '14132']=>['14922', '15180', '14984']
 3731  0.959        ['14970', '15227', '15155', '15526']=>['15180']
 3732  0.959        ['15117', '15180', '15155']=>['15125', '14773', '15227']
 3733  0.959        ['15125', '15165', '15155']=>['14867']
 3734  0.959        ['15091', '15200', '15010']=>['14922']
 3735  0.959        ['15125', '15165', '15155']=>['15180']
 3736  0.959        ['15125', '15165', '15155']=>['15227', '15117']
 3737  0.959        ['15200', '14825', '15180', '14132']=>['14922', '14984']
 3738  0.959        ['15091', '15200', '15180']=>['14132', '14984']
 3739  0.959        ['14970', '15227', '15125', '15526', '15155']=>['15180']
 3740  0.959        ['14970', '15227', '15526', '14773', '15155']=>['15180']
 3741  0.959        ['14970', '15125', '14867', '15117']=>['15526', '14773', '15155']
 3742  0.959        ['14970', '15125', '15155']=>['14773', '15180']
 3743  0.959        ['15227', '15165', '15180']=>['14970']
 3744  0.959        ['15117', '15165', '15155']=>['14867']
 3745  0.959        ['15227', '15165', '15180']=>['14773', '15526']
 3746  0.959        ['15125', '14773', '15165', '15155']=>['15180']
 3747  0.959        ['15125', '14773', '15165', '15155']=>['14867']
 3748  0.959        ['15125', '14773', '15165', '15155']=>['15227', '15117']
 3749  0.959        ['15117', '15165', '15155']=>['15125', '14773', '15227']
 3750  0.959        ['14970', '15125', '15526']=>['15155']
 3751  0.959        ['14970', '15227', '15125', '14773', '15526', '15155']=>['15180']
 3752  0.959        ['15091', '15042', '14984']=>['14922']
 3753  0.959        ['14970', '14773', '15125', '15526']=>['15155']
 3754  0.959        ['15227', '14773', '15165', '15180']=>['14970']
 3755  0.959        ['15091', '15200', '15180', '14984']=>['14922', '14132']
 3756  0.959        ['14970', '15227', '15165', '15526']=>['14773', '15155']
 3757  0.959        ['14970', '15165', '15180', '14773', '15526']=>['15117']
 3758  0.959        ['15125', '15227', '15180', '15526', '14867']=>['15155']
 3759  0.959        ['14970', '15227', '15165', '15526']=>['15125', '15155']
 3760  0.959        ['15009', '14889', '15202', '15206', '14867']=>['15129']
 3761  0.959        ['14970', '15227', '14867', '15180']=>['15125', '15117', '15526']
 3762  0.959        ['14970', '15227', '14867', '15180']=>['14773', '15117', '15526']
 3763  0.959        ['15125', '15227', '15180', '14773', '15526', '14867']=>['15155']
 3764  0.959        ['15125', '15180', '14773', '15155', '14867']=>['15227', '15526']
 3765  0.959        ['14970', '15165', '14773', '15526', '14867']=>['15125', '15117']
 3766  0.959        ['15125', '15180', '14773', '15155', '14867']=>['14970', '15117', '15526']
 3767  0.959        ['14970', '15180', '14773', '15155', '14867']=>['15125', '15117', '15526']
 3768  0.959        ['14773', '15117', '15180', '15155']=>['15227', '15526']
 3769  0.959        ['14970', '15227', '15117']=>['15125', '14773', '15155']
 3770  0.959        ['15227', '15117', '15155']=>['14970', '14773', '15125']
 3771  0.959        ['15227', '15117', '15165']=>['15526', '15155']
 3772  0.959        ['14773', '15117', '15165', '15155']=>['14867']
 3773  0.959        ['14970', '15180', '15117', '15526', '14867']=>['15125', '14773', '15227']
 3774  0.959        ['14970', '15125', '15180', '15117', '14867']=>['14773', '15227', '15526']
 3775  0.959        ['14970', '15180', '14773', '15117', '14867']=>['15125', '15227', '15526']
 3776  0.959        ['15125', '15117', '15180', '15155']=>['14773', '15227', '15526']
 3777  0.959        ['15227', '14773', '15117', '15180']=>['15125', '15526', '15155']
 3778  0.959        ['14970', '15155', '15125', '15526']=>['14773', '15180']
 3779  0.959        ['14132', '14922', '15180', '15248']=>['15200', '14984']
 3780  0.959        ['14773', '15117', '15227']=>['14970']
 3781  0.959        ['15272', '15180']=>['14922']
 3782  0.959        ['15525', '15091', '14922']=>['14984']
 3783  0.959        ['15525', '15091', '14922']=>['15180']
 3784  0.959        ['15125', '15155', '15165', '15526']=>['14867']
 3785  0.959        ['15125', '15155', '15165', '15526']=>['15180']
 3786  0.959        ['15227', '15117', '15165', '14773']=>['15526', '15155']
 3787  0.959        ['15125', '15227', '15117', '15165']=>['15526', '15155']
 3788  0.959        ['15125', '15155', '15165', '15526']=>['15227', '15117']
 3789  0.959        ['15010', '15042', '14984']=>['15180']
 3790  0.959        ['14970', '15227', '15117', '15155']=>['15180']
 3791  0.959        ['15125', '15165', '15526', '14773', '15155']=>['14867']
 3792  0.959        ['15125', '15165', '15526', '14773', '15155']=>['15180']
 3793  0.959        ['14773', '15165', '15180', '15155']=>['15125', '15526']
 3794  0.959        ['15125', '15227', '15165', '14773', '15117']=>['15526', '15155']
 3795  0.959        ['15125', '15165', '15526', '14773', '15155']=>['15227', '15117']
 3796  0.959        ['14970', '15227', '15125', '15117', '15155']=>['15180']
 3797  0.959        ['15227', '15180', '15155']=>['14970', '15125', '15117']
 3798  0.959        ['14773', '15117', '14867', '15180']=>['14970', '15526']
 3799  0.959        ['15200', '14994', '14132']=>['14922', '15180', '14984']
 3800  0.959        ['14970', '15227', '14773', '15117', '15155']=>['15180']
 3801  0.959        ['15227', '15180', '15155']=>['14970', '14773', '15117']
 3802  0.959        ['15125', '15117', '15180']=>['15526', '15155']
 3803  0.959        ['15125', '15180', '15155']=>['15117', '15526']
 3804  0.959        ['15200', '15248']=>['14922', '14984']
 3805  0.959        ['15525', '15200', '15042']=>['15180']
 3806  0.958        ['14970', '15125', '15165', '15155']=>['14867']
 3807  0.958        ['14970', '15125', '15165', '15155']=>['14773', '15180']
 3808  0.958        ['14970', '15125', '15165', '15155']=>['15227', '15117']
 3809  0.958        ['15227', '15165', '15526']=>['15117']
 3810  0.958        ['14970', '15227', '15125', '14773', '15117', '15155']=>['15180']
 3811  0.958        ['15125', '15227', '14867', '15526']=>['15117']
 3812  0.958        ['14825', '14132']=>['14922']
 3813  0.958        ['14970', '15117', '15165']=>['15155']
 3814  0.958        ['15125', '15227', '14773', '15526', '14867']=>['15117']
 3815  0.958        ['15125', '15227', '14773', '15180']=>['15117', '15526']
 3816  0.958        ['15129', '14867', '14889', '15202']=>['15206']
 3817  0.958        ['14970', '15125', '14867', '15155']=>['15180']
 3818  0.958        ['14970', '15180', '15155']=>['15125', '15117']
 3819  0.958        ['14970', '15180', '15155']=>['14773', '15117']
 3820  0.958        ['15125', '15227', '15165', '14773']=>['14867']
 3821  0.958        ['14970', '15125', '14773', '15155', '14867']=>['15180']
 3822  0.958        ['14970', '15227', '15526', '15117', '15155']=>['15180']
 3823  0.958        ['14970', '14773', '15165', '15155']=>['15125', '15526']
 3824  0.958        ['14970', '15125', '15117', '15155']=>['14773', '15180']
 3825  0.958        ['14970', '15227', '15125', '15117', '15526', '15155']=>['15180']
 3826  0.958        ['15125', '15227', '15180', '15117', '15526']=>['14970', '15155']
 3827  0.958        ['14970', '15227', '14773', '15117', '15526', '15155']=>['15180']
 3828  0.958        ['15227', '15180', '14773', '15117', '15526']=>['14970', '15155']
 3829  0.958        ['15227', '14773', '15180', '15155']=>['14970', '15117', '15526']
 3830  0.958        ['14132', '15200', '15487']=>['15180', '14984']
 3831  0.958        ['15091', '15042', '15180']=>['15200']
 3832  0.958        ['15272', '14922', '15180']=>['14132', '14984']
 3833  0.958        ['15272', '14922', '14984']=>['15180', '14132']
 3834  0.958        ['14922', '14825', '14984']=>['15180', '14132']
 3835  0.958        ['15200', '15042', '15180', '14132']=>['14922', '14984']
 3836  0.958        ['15125', '15117', '15165']=>['14867']
 3837  0.958        ['15117', '15165', '15526']=>['14867']
 3838  0.958        ['15117', '15165', '15526']=>['15125', '15155']
 3839  0.958        ['15125', '15117', '15165']=>['15526', '15155']
 3840  0.958        ['15227', '14867', '14773', '15155']=>['14970', '15117']
 3841  0.958        ['14970', '15125', '15227', '15526', '14773', '15117', '15155']=>['15180']
 3842  0.958        ['15125', '15227', '15180', '14773', '15117', '15526']=>['14970', '15155']
 3843  0.958        ['15125', '15227', '15180', '15155']=>['14970', '14773', '15117', '15526']
 3844  0.958        ['15188', '14931']=>['14197']
 3845  0.958        ['15525', '15091', '15200', '14922']=>['14132', '14984']
 3846  0.958        ['14970', '15125', '15117']=>['15180']
 3847  0.958        ['14970', '15227', '15125']=>['15155']
 3848  0.958        ['15125', '14773', '15117', '15165']=>['14867']
 3849  0.958        ['15125', '14773', '15117', '15165']=>['15526', '15155']
 3850  0.958        ['14970', '15227', '15117', '14867']=>['15125', '14773', '15155']
 3851  0.958        ['15296', '15011']=>['14781']
 3852  0.958        ['14970', '14773', '15125', '15117']=>['15180']
 3853  0.958        ['14970', '15155', '15117', '15526']=>['15180']
 3854  0.958        ['15227', '15117', '15180']=>['14970', '15526']
 3855  0.958        ['14825', '15180']=>['14132']
 3856  0.958        ['14825', '15180']=>['14922']
 3857  0.958        ['14970', '15125', '15165', '15526']=>['14867']
 3858  0.958        ['14970', '15125', '15526', '15155', '14867']=>['15180']
 3859  0.958        ['15091', '14922', '15180']=>['14984']
 3860  0.958        ['15525', '15091', '15200', '15180']=>['14922', '14984']
 3861  0.958        ['15180', '15200', '15042', '14922', '15525']=>['14132', '14984']
 3862  0.958        ['15227', '15117', '14867', '15526']=>['14970']
 3863  0.958        ['14970', '14773', '15117', '14867']=>['15227']
 3864  0.958        ['14970', '15526', '14773', '15117', '15155']=>['15180']
 3865  0.958        ['14970', '14773', '15117', '15165']=>['14867']
 3866  0.958        ['15125', '15227', '15165', '15526']=>['14867']
 3867  0.958        ['14970', '14773', '15117', '15165']=>['15227', '15526']
 3868  0.958        ['15125', '15227', '15165', '15526']=>['14970', '15117']
 3869  0.958        ['14970', '15125', '15165', '14773', '15526']=>['14867']
 3870  0.958        ['14970', '14773', '15117', '15165']=>['15125', '15155']
 3871  0.958        ['14970', '15125', '15526', '14773', '15155', '14867']=>['15180']
 3872  0.958        ['14970', '15227', '15125', '14773']=>['15180']
 3873  0.958        ['14970', '15125', '15180']=>['14773', '15227']
 3874  0.958        ['15125', '14773', '15117']=>['15526', '15155']
 3875  0.958        ['14970', '15125', '15526', '15117', '15155']=>['14773', '15180']
 3876  0.958        ['15125', '14773', '15180', '15155']=>['14970', '15117', '15526']
 3877  0.958        ['14970', '14773', '15180', '15155']=>['15125', '15117', '15526']
 3878  0.958        ['15117', '14867', '15180', '15526']=>['15227']
 3879  0.958        ['15125', '15227', '15165', '14773', '15526']=>['14867']
 3880  0.958        ['15117', '14867', '15180', '15526']=>['14773', '15155']
 3881  0.958        ['15117', '14867', '15180', '15526']=>['15125', '15155']
 3882  0.958        ['15125', '15227', '15165', '14773', '15526']=>['14970', '15117']
 3883  0.958        ['14970', '15227', '15165', '14773']=>['15125', '15117', '15526']
 3884  0.958        ['14970', '15227', '14773', '15155']=>['15180']
 3885  0.958        ['15525', '14922', '14825']=>['15180', '14132']
 3886  0.958        ['14773', '15117', '15165', '15526']=>['14867']
 3887  0.958        ['15125', '15117', '14867', '15180']=>['15526', '14773', '15155']
 3888  0.958        ['15525', '15200', '15180', '14922']=>['14132']
 3889  0.958        ['14970', '15125', '15117', '15526']=>['15180']
 3890  0.958        ['15200', '15042', '14132']=>['14922']
 3891  0.958        ['14970', '15227', '15125', '15155']=>['14773', '15180']
 3892  0.958        ['15125', '15117', '15165', '15526']=>['14867']
 3893  0.958        ['14970', '15125', '14773', '15117', '15526']=>['15180']
 3894  0.958        ['14984', '15091', '15200', '14922', '15525']=>['15180', '14132']
 3895  0.958        ['15091', '14922', '15010']=>['14132']
 3896  0.958        ['15091', '14922', '15010']=>['15180', '14984']
 3897  0.958        ['14970', '15117', '15165', '15526']=>['14867']
 3898  0.958        ['15125', '15165', '14773', '15117', '15526']=>['14867']
 3899  0.958        ['14970', '15117', '15165', '15526']=>['15125', '15155']
 3900  0.958        ['15125', '15180', '14773', '15117', '14867']=>['15227', '15526']
 3901  0.958        ['14970', '15227', '15125', '15526']=>['15180']
 3902  0.958        ['14970', '15125', '15165', '15117']=>['15180']
 3903  0.958        ['14970', '15125', '15165', '15117']=>['14867']
 3904  0.958        ['15117', '15165', '14867']=>['14970', '15125']
 3905  0.958        ['14970', '15125', '15117', '15155', '14867']=>['15180']
 3906  0.958        ['14970', '15125', '15165', '15117']=>['15526', '14773', '15155']
 3907  0.958        ['14970', '15227', '15125', '14773', '15526']=>['15180']
 3908  0.958        ['15091', '15042', '14984']=>['14132']
 3909  0.958        ['15091', '15042', '14984']=>['15180']
 3910  0.958        ['14970', '15117', '14867', '15180']=>['14773', '15227']
 3911  0.958        ['14970', '15125', '15165', '14773', '15117']=>['14867']
 3912  0.958        ['14970', '15125', '15165', '14773', '15117']=>['15180']
 3913  0.958        ['14970', '15117', '14867', '15180']=>['15125', '15227']
 3914  0.958        ['14970', '15125', '14773', '15117', '15155', '14867']=>['15180']
 3915  0.958        ['14970', '15117', '14867', '15180']=>['15125', '14773', '15155']
 3916  0.958        ['14970', '15227', '15155', '15526']=>['15125', '15180']
 3917  0.958        ['14970', '15180', '15526', '14773', '15155']=>['15227']
 3918  0.958        ['14970', '15227', '15155', '15526']=>['14773', '15180']
 3919  0.958        ['14970', '15125', '15526']=>['15180']
 3920  0.958        ['14970', '15125', '15526']=>['14773', '15155']
 3921  0.957        ['15125', '15165', '15180']=>['14867']
 3922  0.957        ['15125', '15165', '15180']=>['15155']
 3923  0.957        ['14970', '14773', '15125', '15526']=>['15180']
 3924  0.957        ['14970', '15227', '15526', '14773', '15155']=>['15125', '15180']
 3925  0.957        ['15125', '15180', '15526', '14773', '15155']=>['14970', '15227']
 3926  0.957        ['14970', '15227', '15125', '15526', '15155']=>['14773', '15180']
 3927  0.957        ['15125', '14773', '15165', '15180']=>['14867']
 3928  0.957        ['15125', '14773', '15165', '15180']=>['15155']
 3929  0.957        ['15125', '15165', '15155']=>['14773', '15180']
 3930  0.957        ['15125', '15165', '15155']=>['14773', '14867']
 3931  0.957        ['15125', '15165', '15155']=>['14773', '15117', '15227']
 3932  0.957        ['15525', '15091', '15180']=>['14984']
 3933  0.957        ['15525', '15091', '15180']=>['14922']
 3934  0.957        ['15227', '15165', '15180']=>['15125', '15526']
 3935  0.957        ['15227', '15165', '15180']=>['14970', '14773']
 3936  0.957        ['14970', '15165', '14773', '15117', '15526']=>['14867']
 3937  0.957        ['15091', '15042', '15180', '14132']=>['15200']
 3938  0.957        ['14970', '15125', '15165', '15117', '15526']=>['15180']
 3939  0.957        ['15227', '14773', '15165', '15180']=>['15125', '15526']
 3940  0.957        ['14970', '15125', '15165', '15117', '15526']=>['14867']
 3941  0.957        ['15125', '14867', '15180', '15155']=>['15227', '15526']
 3942  0.957        ['14970', '15227', '15125', '15165']=>['15526', '15155']
 3943  0.957        ['14970', '15125', '15526', '15117', '15155', '14867']=>['15180']
 3944  0.957        ['15125', '14867', '15180', '15155']=>['14970', '15117', '15526']
 3945  0.957        ['14984', '15180', '14922', '15200', '15042']=>['14132']
 3946  0.957        ['14970', '14773', '15117']=>['15227']
 3947  0.957        ['15227', '15117', '15526']=>['14970']
 3948  0.957        ['15125', '15227', '15180', '15526', '14867']=>['14970', '15117']
 3949  0.957        ['14970', '15125', '15165', '14773', '15117', '15526']=>['15180']
 3950  0.957        ['14970', '15165', '15180', '14773', '15526']=>['15125', '15117']
 3951  0.957        ['14970', '15227', '15165', '15526']=>['15125', '14773', '15155']
 3952  0.957        ['15125', '15227', '15180', '15526', '14867']=>['14773', '15155']
 3953  0.957        ['14970', '15125', '15165', '14773', '15117', '15526']=>['14867']
 3954  0.957        ['14970', '15125', '14773', '15117', '15526', '15155', '14867']=>['15180']
 3955  0.957        ['14931', '14787', '15190']=>['14197']
 3956  0.957        ['15227', '15117', '14773']=>['14970', '15125']
 3957  0.957        ['14773', '15117', '15180', '15155']=>['15125', '15227', '15526']
 3958  0.957        ['15200', '14825']=>['15180']
 3959  0.957        ['15200', '14825']=>['14922']
 3960  0.957        ['15010', '14922', '15042']=>['15200']
 3961  0.957        ['14781', '15296', '14742']=>['14767', '15165']
 3962  0.957        ['14970', '15227', '14867', '15180']=>['15155']
 3963  0.957        ['15125', '15227', '15180', '14773', '15526', '14867']=>['14970', '15117']
 3964  0.957        ['14970', '15227', '14867', '15180']=>['15125', '14773', '15117', '15526']
 3965  0.957        ['14970', '15117', '15155']=>['15227', '15526']
 3966  0.957        ['15227', '15117', '15165']=>['14867']
 3967  0.957        ['15125', '15165', '15180', '15526']=>['15155']
 3968  0.957        ['15125', '15165', '15180', '15526']=>['14867']
 3969  0.957        ['14773', '15117', '15165', '15155']=>['15227', '15526']
 3970  0.957        ['15227', '15117', '15165']=>['15526', '14773', '15155']
 3971  0.957        ['14970', '15227', '15125', '15165', '14773']=>['14867']
 3972  0.957        ['15227', '15117', '15165']=>['15125', '15526', '15155']
 3973  0.957        ['14970', '15227', '15125', '15165', '14773']=>['15180']
 3974  0.957        ['14970', '15227', '15125', '15155', '14867']=>['15180']
 3975  0.957        ['14773', '15117', '15165']=>['14867']
 3976  0.957        ['14773', '15165', '15155', '15526']=>['14970']
 3977  0.957        ['14970', '15227', '15117', '15155']=>['15125', '15180']
 3978  0.957        ['15125', '15227', '15117', '15180']=>['14970', '15155']
 3979  0.957        ['14984', '15180', '14922', '14994', '14132']=>['15200']
 3980  0.957        ['14970', '15227', '15117', '15155']=>['14773', '15180']
 3981  0.957        ['15525', '14825', '15180']=>['14922']
 3982  0.957        ['15125', '15117', '15180']=>['15227', '15526']
 3983  0.957        ['14970', '14773', '15117', '15155']=>['15227', '15526']
 3984  0.957        ['15125', '15117', '15180']=>['15526', '14773', '15155']
 3985  0.957        ['15125', '15180', '15155']=>['14773', '15117', '15526']
 3986  0.957        ['15125', '15227', '15117', '15165']=>['14867']
 3987  0.957        ['15227', '15117', '15165', '14773']=>['14867']
 3988  0.957        ['15125', '15155', '15165', '15526']=>['14773', '14867']
 3989  0.957        ['15125', '15165', '15180', '14773', '15526']=>['15155']
 3990  0.957        ['15125', '15155', '15165', '15526']=>['14773', '15180']
 3991  0.957        ['15125', '15165', '15180', '14773', '15526']=>['14867']
 3992  0.957        ['15125', '15155', '15165', '15526']=>['14773', '15117', '15227']
 3993  0.957        ['15125', '15227', '15117', '15165']=>['15526', '14773', '15155']
 3994  0.957        ['15227', '15117', '15165', '14773']=>['15125', '15526', '15155']
 3995  0.957        ['14970', '15227', '15125', '14773', '15155', '14867']=>['15180']
 3996  0.957        ['14773', '15117', '14867', '15180']=>['14970', '15125', '15526']
 3997  0.957        ['14970', '15227', '14773', '15117', '15155']=>['15125', '15180']
 3998  0.957        ['14970', '15227', '15125', '15117', '15155']=>['14773', '15180']
 3999  0.957        ['15125', '15227', '15180', '14773', '15117']=>['14970', '15155']
 4000  0.957        ['15227', '15180', '15155']=>['14970', '14773', '15117', '15125']
 4001  0.957        ['15227', '14867', '15155']=>['14773']
 4002  0.957        ['15125', '15227', '14867', '15526']=>['14773', '15117']
 4003  0.957        ['14773', '15117', '15180']=>['15526']
 4004  0.957        ['14984', '14922', '15200', '15042', '15525']=>['14132']
 4005  0.957        ['15525', '15200', '15042', '14132']=>['14922', '14984']
 4006  0.957        ['14132', '15487', '14984']=>['14922']
 4007  0.957        ['15200', '15010', '15042']=>['15180', '14984']
 4008  0.957        ['14773', '15165', '15180', '15155']=>['14867']
 4009  0.957        ['14773', '15165', '15180', '15155']=>['14970', '15125']
 4010  0.957        ['15125', '15227', '15165', '14773', '15117']=>['14867']
 4011  0.957        ['15272', '14132']=>['14922', '14984']
 4012  0.957        ['15200', '14994', '15180']=>['14984']
 4013  0.957        ['15227', '15165', '15526']=>['15125', '15117']
 4014  0.957        ['15125', '15227', '15165']=>['15117', '15526']
 4015  0.957        ['15227', '15165', '15526']=>['14773', '15117']
 4016  0.957        ['15125', '15227', '14773', '15180']=>['15155']
 4017  0.957        ['14773', '14867', '15180', '15155']=>['15526']
 4018  0.957        ['14970', '15117', '15165']=>['15227']
 4019  0.957        ['14970', '15117', '15165']=>['14773', '15155']
 4020  0.957        ['14970', '15227', '15117', '14773']=>['15180']
 4021  0.957        ['14970', '15227', '15125', '15117']=>['15180']
 4022  0.957        ['15200', '15091', '14922', '15042']=>['15180', '14984']
 4023  0.957        ['15525', '15091', '14922', '14984']=>['15200']
 4024  0.957        ['14970', '14773', '15125', '15165']=>['14867']
 4025  0.957        ['14970', '15125', '14867', '15155']=>['14773', '15180']
 4026  0.957        ['15227', '15117', '15180', '15526']=>['14970', '15155']
 4027  0.957        ['14970', '14773', '15125', '15165']=>['15526', '15155']
 4028  0.957        ['14970', '15227', '15125', '14773', '15117']=>['15180']
 4029  0.957        ['14970', '15180', '15155']=>['15125', '14773', '15117']
 4030  0.957        ['15125', '15227', '15165', '14773']=>['14970', '15117']
 4031  0.957        ['14970', '15227', '15526', '15117', '15155']=>['15125', '15180']
 4032  0.957        ['15125', '15180', '15526', '15117', '15155']=>['14970', '15227']
 4033  0.957        ['15180', '15526', '14773', '15117', '15155']=>['14970', '15227']
 4034  0.957        ['14970', '15227', '15526', '15117', '15155']=>['14773', '15180']
 4035  0.957        ['15125', '15227', '15526']=>['14970']
 4036  0.957        ['15525', '15200', '15042', '15180']=>['14132']
 4037  0.957        ['15272', '14922']=>['14132']
 4038  0.957        ['14970', '15227', '14773', '15117', '15526', '15155']=>['15125', '15180']
 4039  0.957        ['15125', '15180', '14773', '15117', '15526', '15155']=>['14970', '15227']
 4040  0.957        ['14970', '15227', '15125', '15117', '15526', '15155']=>['14773', '15180']
 4041  0.957        ['15227', '15180', '14773', '15117', '15526']=>['14970', '15125', '15155']
 4042  0.957        ['15125', '15227', '15180', '15117', '15526']=>['14970', '14773', '15155']
 4043  0.957        ['15227', '14773', '15180', '15155']=>['14970', '15125', '15117', '15526']
 4044  0.957        ['14970', '15125', '15117']=>['14773', '15180']
 4045  0.957        ['14970', '15227', '15125']=>['14773', '15155']
 4046  0.957        ['14132', '15091', '15180', '14984']=>['14922']
 4047  0.957        ['15125', '15117', '15165']=>['15180']
 4048  0.957        ['15125', '15117', '15165']=>['14773', '14867']
 4049  0.957        ['15117', '15165', '15526']=>['15125', '14773', '15155']
 4050  0.957        ['15125', '15117', '15165']=>['15526', '14773', '15155']
 4051  0.957        ['15227', '14867', '14773', '15155']=>['14970', '15125', '15117']
 4052  0.957        ['15525', '15091', '15200', '15180']=>['14922', '14132']
 4053  0.957        ['15125', '14773', '15117', '15165']=>['15180']
 4054  0.957        ['15125', '15227', '15180', '14773', '15526']=>['15155']
 4055  0.957        ['14970', '15125', '14867', '15180']=>['15526', '15155']
 4056  0.957        ['14970', '15155', '15117', '15526']=>['15125', '15180']
 4057  0.957        ['15125', '15117', '15180', '15526']=>['14970', '15155']
 4058  0.957        ['15091', '14922', '15042', '14132']=>['15200', '15180']
 4059  0.957        ['14970', '15155', '15117', '15526']=>['14773', '15180']
 4060  0.957        ['14773', '15117', '15180', '15526']=>['14970', '15155']
 4061  0.957        ['14970', '15227', '14773', '15117', '15526']=>['15180']
 4062  0.957        ['14773', '15117', '15180', '15526']=>['14970', '15227']
 4063  0.957        ['15227', '15117', '15180']=>['14970', '14773', '15526']
 4064  0.957        ['14970', '15227', '15125', '15117', '15526']=>['15180']
 4065  0.957        ['15125', '15117', '15180', '15526']=>['14970', '15227']
 4066  0.957        ['15227', '15117', '15180']=>['14970', '15125', '15526']
 4067  0.956        ['14970', '14773', '15125']=>['15155']
 4068  0.956        ['14970', '14773', '15125']=>['15180']
 4069  0.956        ['15227', '14364', '14288']=>['15188']
 4070  0.956        ['14970', '14773', '15117', '14867']=>['15125', '15227']
 4071  0.956        ['14970', '15227', '15125', '14773', '15117', '15526']=>['15180']
 4072  0.956        ['15125', '15180', '14773', '15117', '15526']=>['14970', '15227']
 4073  0.956        ['14970', '15526', '14773', '15117', '15155']=>['15125', '15180']
 4074  0.956        ['15125', '15180', '14773', '15117', '15526']=>['14970', '15155']
 4075  0.956        ['14970', '15125', '15165', '15526']=>['15180']
 4076  0.956        ['14970', '15125', '15165', '15526']=>['15227', '15117']
 4077  0.956        ['14970', '15125', '15165', '15526']=>['14773', '14867']
 4078  0.956        ['14970', '15125', '15180', '14773', '14867']=>['15526', '15155']
 4079  0.956        ['14970', '15125', '15526', '15155', '14867']=>['14773', '15180']
 4080  0.956        ['15125', '14867', '15155']=>['14773', '15117']
 4081  0.956        ['14781', '14742']=>['15165']
 4082  0.956        ['14970', '14773', '15180', '15155']=>['15227']
 4083  0.956        ['15125', '15227', '15165', '15526']=>['14773', '14867']
 4084  0.956        ['14970', '15125', '15165', '14773', '15526']=>['15180']
 4085  0.956        ['14970', '15125', '15165', '14773', '15526']=>['15227', '15117']
 4086  0.956        ['15125', '15227', '15165', '15526']=>['14970', '14773', '15117']
 4087  0.956        ['14970', '14773', '15117', '15165']=>['15125', '15227', '15526']
 4088  0.956        ['15125', '15227', '14773', '15526']=>['15117']
 4089  0.956        ['14970', '15125', '15117', '15526']=>['14773', '15180']
 4090  0.956        ['15117', '14831', '14889']=>['14867']
 4091  0.956        ['14970', '15227', '14773', '15155']=>['15125', '15180']
 4092  0.956        ['15117', '14867', '15180', '15526']=>['15125', '14773', '15155']
